"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",17.8,NA,"","","GJ","Rajkot"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",8.9,NA,"","","GJ","Rajkot"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",2.4,NA,"","","GJ","Rajkot"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",14.5,NA,"","","GJ","Rajkot"
"98.Ever undergone a screening test for cervical cancer (%)",0.5,NA,"","","GJ","Rajkot"
"99.Ever undergone a breast examination for breast cancer (%)",0,NA,"","","GJ","Rajkot"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.1,NA,"","","GJ","Rajkot"
"101. Women age 15 years and above who use any kind of tobacco (%)",7.2,NA,"","","GJ","Rajkot"
"102. Men age 15 years and above who use any kind of tobacco (%)",53.4,NA,"","","GJ","Rajkot"
"103. Women age 15 years and above who consume alcohol (%)",0.1,NA,"","","GJ","Rajkot"
"104. Men age 15 years and above who consume alcohol (%)",1.2,NA,"","","GJ","Rajkot"
"1. Female population age 6 years and above who ever attended school (%)",68.7,NA,"","","GJ","Sabarkantha"
"2. Population below age 15 years (%)",26.6,NA,"","","GJ","Sabarkantha"
"3. Sex ratio of the total population (females per 1,000 males)",987,NA,"","","GJ","Sabarkantha"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",871,NA,"","","GJ","Sabarkantha"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",94.9,NA,"","","GJ","Sabarkantha"
"6. Deaths in the last 3 years registered with the civil authority (%)",93.8,NA,"","","GJ","Sabarkantha"
"7. Population living in households with electricity (%)",95.3,NA,"","","GJ","Sabarkantha"
"8. Population living in households with an improved drinking-water source1 (%)",90.7,NA,"","","GJ","Sabarkantha"
"9. Population living in households that use an improved sanitation facility2 (%)",61,NA,"","","GJ","Sabarkantha"
"10. Households using clean fuel for cooking3 (%)",58.7,NA,"","","GJ","Sabarkantha"
"11. Households using iodized salt (%)",94.6,NA,"","","GJ","Sabarkantha"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",49.3,NA,"","","GJ","Sabarkantha"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",13,NA,"","","GJ","Sabarkantha"
"14. Women who are literate4 (%)",74.5,NA,"","","GJ","Sabarkantha"
"15. Women with 10 or more years of schooling (%)",31.1,NA,"","","GJ","Sabarkantha"
"16. Women age 20-24 years married before age 18 years (%)",27,NA,"","","GJ","Sabarkantha"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",4,NA,"","","GJ","Sabarkantha"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",6.1,NA,"","","GJ","Sabarkantha"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",68.4,NA,"","","GJ","Sabarkantha"
"20. Any method6 (%)",66.4,NA,"","","GJ","Sabarkantha"
"21. Any modern method6 (%)",55.5,NA,"","","GJ","Sabarkantha"
"22. Female sterilization (%)",37.3,NA,"","","GJ","Sabarkantha"
"23. Male sterilization (%)",0,NA,"","","GJ","Sabarkantha"
"24. IUD/PPIUD (%)",4.3,NA,"","","GJ","Sabarkantha"
"25. Pill (%)",2.2,NA,"","","GJ","Sabarkantha"
"26. Condom (%)",11,NA,"","","GJ","Sabarkantha"
"27. Injectables (%)",0.1,NA,"","","GJ","Sabarkantha"
"28. Total unmet need7 (%)",9.2,NA,"","","GJ","Sabarkantha"
"29. Unmet need for spacing7 (%)",3.5,NA,"","","GJ","Sabarkantha"
"30. Health worker ever talked to female non-users about family planning (%)",21.8,NA,"","","GJ","Sabarkantha"
"31. Current users ever told about side effects of current method8 (%)",64,NA,"","","GJ","Sabarkantha"
"32. Mothers who had an antenatal check-up in the first trimester (%)",70.1,NA,"","","GJ","Sabarkantha"
"33. Mothers who had at least 4 antenatal care visits (%)",73.2,NA,"","","GJ","Sabarkantha"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",90.7,NA,"","","GJ","Sabarkantha"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",52.2,NA,"","","GJ","Sabarkantha"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",24.6,NA,"","","GJ","Sabarkantha"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",99.1,NA,"","","GJ","Sabarkantha"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",86.9,NA,"","","GJ","Sabarkantha"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",1828,NA,"","","GJ","Sabarkantha"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","GJ","Sabarkantha"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",83.9,NA,"","","GJ","Sabarkantha"
"42. Institutional births (%)",89.4,NA,"","","GJ","Sabarkantha"
"43. Institutional births in public facility (%)",38.3,NA,"","","GJ","Sabarkantha"
"44. Home births that were conducted by skilled health personnel10 (%)",2.4,NA,"","","GJ","Sabarkantha"
"45. Births attended by skilled health personnel10 (%)",83,NA,"","","GJ","Sabarkantha"
"46. Births delivered by caesarean section (%)",23.7,NA,"","","GJ","Sabarkantha"
"47. Births in a private health facility that were delivered by caesarean section (%)",37.7,NA,"","","GJ","Sabarkantha"
"48. Births in a public health facility that were delivered by caesarean section (%)",11.6,NA,"","","GJ","Sabarkantha"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",88.5,NA,"","","GJ","Sabarkantha"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",89.7,NA,"","","GJ","Sabarkantha"
"51. Children age 12-23 months who have received BCG (%)",98.6,NA,"","","GJ","Sabarkantha"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",88.5,NA,"","","GJ","Sabarkantha"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",93.1,NA,"","","GJ","Sabarkantha"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",93.1,NA,"","","GJ","Sabarkantha"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",42.5,NA,"","","GJ","Sabarkantha"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",0,NA,"","","GJ","Sabarkantha"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",93.1,NA,"","","GJ","Sabarkantha"
"58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%)",87.6,NA,"","","GJ","Sabarkantha"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",98.5,NA,"","","GJ","Sabarkantha"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",1.5,NA,"","","GJ","Sabarkantha"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",14,NA,"","","GJ","Sabarkantha"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",66.3,NA,"Based on 25-49 unweighted cases","","GJ","Sabarkantha"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",31.3,NA,"Based on 25-49 unweighted cases","","GJ","Sabarkantha"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",65.8,NA,"Based on 25-49 unweighted cases","","GJ","Sabarkantha"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",0.5,NA,"","","GJ","Sabarkantha"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",75.9,NA,"","","GJ","Sabarkantha"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",37.1,NA,"","","GJ","Sabarkantha"
"68. Children under age 6 months exclusively breastfed16 (%)",71.6,NA,"Based on 25-49 unweighted cases","","GJ","Sabarkantha"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","GJ","Sabarkantha"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",3.6,NA,"","","GJ","Sabarkantha"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","GJ","Sabarkantha"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",5.1,NA,"","","GJ","Sabarkantha"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",37,NA,"","","GJ","Sabarkantha"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",33.1,NA,"","","GJ","Sabarkantha"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",16.6,NA,"","","GJ","Sabarkantha"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",41,NA,"","","GJ","Sabarkantha"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",4.9,NA,"","","GJ","Sabarkantha"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",26.6,NA,"","","GJ","Sabarkantha"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",15.5,NA,"","","GJ","Sabarkantha"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",58.9,NA,"","","GJ","Sabarkantha"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",81.1,NA,"","","GJ","Sabarkantha"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",67.9,NA,"","","GJ","Sabarkantha"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",49.4,NA,"Based on 25-49 unweighted cases","","GJ","Sabarkantha"
"84. All women age 15-49 years who are anaemic22 (%)",67.3,NA,"","","GJ","Sabarkantha"
"85. All women age 15-19 years who are anaemic22 (%)",73.8,NA,"","","GJ","Sabarkantha"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",8.1,NA,"","","GJ","Sabarkantha"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",5.2,NA,"","","GJ","Sabarkantha"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",13.7,NA,"","","GJ","Sabarkantha"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",8.6,NA,"","","GJ","Sabarkantha"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",6.8,NA,"","","GJ","Sabarkantha"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",16.6,NA,"","","GJ","Sabarkantha"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",14.7,NA,"","","GJ","Sabarkantha"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",6.6,NA,"","","GJ","Sabarkantha"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",24,NA,"","","GJ","Sabarkantha"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",16.2,NA,"","","GJ","Sabarkantha"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",7.6,NA,"","","GJ","Sabarkantha"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",26.1,NA,"","","GJ","Sabarkantha"
"98.Ever undergone a screening test for cervical cancer (%)",0.2,NA,"","","GJ","Sabarkantha"
"99.Ever undergone a breast examination for breast cancer (%)",0.2,NA,"","","GJ","Sabarkantha"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0,NA,"","","GJ","Sabarkantha"
"101. Women age 15 years and above who use any kind of tobacco (%)",6.8,NA,"","","GJ","Sabarkantha"
"102. Men age 15 years and above who use any kind of tobacco (%)",37.8,NA,"","","GJ","Sabarkantha"
"103. Women age 15 years and above who consume alcohol (%)",0.5,NA,"","","GJ","Sabarkantha"
"104. Men age 15 years and above who consume alcohol (%)",6.8,NA,"","","GJ","Sabarkantha"
"1. Female population age 6 years and above who ever attended school (%)",82.7,82.9,"","","GJ","Surat"
"2. Population below age 15 years (%)",23.1,26.8,"","","GJ","Surat"
"3. Sex ratio of the total population (females per 1,000 males)",912,881,"","","GJ","Surat"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",890,684,"","","GJ","Surat"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",99.6,98.9,"","","GJ","Surat"
"6. Deaths in the last 3 years registered with the civil authority (%)",94.7,NA,"","","GJ","Surat"
"7. Population living in households with electricity (%)",99.3,98.7,"","","GJ","Surat"
"8. Population living in households with an improved drinking-water source1 (%)",98.9,99.9,"","","GJ","Surat"
"9. Population living in households that use an improved sanitation facility2 (%)",82,79,"","","GJ","Surat"
"10. Households using clean fuel for cooking3 (%)",88.6,83.4,"","","GJ","Surat"
"11. Households using iodized salt (%)",96.7,97.9,"","","GJ","Surat"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",31.6,19.1,"","","GJ","Surat"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",12.7,NA,"","","GJ","Surat"
"14. Women who are literate4 (%)",84.2,NA,"","","GJ","Surat"
"15. Women with 10 or more years of schooling (%)",44,44.2,"","","GJ","Surat"
"16. Women age 20-24 years married before age 18 years (%)",13.1,16.6,"","","GJ","Surat"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",1.8,0.3,"","","GJ","Surat"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",4.4,4.1,"","","GJ","Surat"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",78.2,79.5,"","","GJ","Surat"
"20. Any method6 (%)",78.7,48.9,"","","GJ","Surat"
"21. Any modern method6 (%)",65.6,48,"","","GJ","Surat"
"22. Female sterilization (%)",45.2,35.5,"","","GJ","Surat"
"23. Male sterilization (%)",0.2,0,"","","GJ","Surat"
"24. IUD/PPIUD (%)",2.7,3.5,"","","GJ","Surat"
"25. Pill (%)",2,1.1,"","","GJ","Surat"
"26. Condom (%)",14.3,7.9,"","","GJ","Surat"
"27. Injectables (%)",0.1,0,"","","GJ","Surat"
"28. Total unmet need7 (%)",5.7,19.2,"","","GJ","Surat"
"29. Unmet need for spacing7 (%)",1.4,5.7,"","","GJ","Surat"
"30. Health worker ever talked to female non-users about family planning (%)",39.8,23.5,"","","GJ","Surat"
"31. Current users ever told about side effects of current method8 (%)",83.6,36.5,"","","GJ","Surat"
"32. Mothers who had an antenatal check-up in the first trimester (%)",92.2,68.9,"","","GJ","Surat"
"33. Mothers who had at least 4 antenatal care visits (%)",93.4,71.6,"","","GJ","Surat"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",95.3,89,"","","GJ","Surat"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",73.1,35.5,"","","GJ","Surat"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",52.7,14.3,"","","GJ","Surat"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",97.4,77.3,"","","GJ","Surat"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",96.7,69.4,"","","GJ","Surat"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",2342,1248,"","","GJ","Surat"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","GJ","Surat"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",95.3,NA,"","","GJ","Surat"
"42. Institutional births (%)",97.7,92.7,"","","GJ","Surat"
"43. Institutional births in public facility (%)",41.1,31.7,"","","GJ","Surat"
"44. Home births that were conducted by skilled health personnel10 (%)",1.1,2.6,"","","GJ","Surat"
"45. Births attended by skilled health personnel10 (%)",98.8,95.3,"","","GJ","Surat"
"46. Births delivered by caesarean section (%)",25,23.3,"","","GJ","Surat"
"47. Births in a private health facility that were delivered by caesarean section (%)",34.1,31.2,"","","GJ","Surat"
"48. Births in a public health facility that were delivered by caesarean section (%)",14,13.6,"","","GJ","Surat"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",92.8,48,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","GJ","Surat"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",92.8,76,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","GJ","Surat"
"51. Children age 12-23 months who have received BCG (%)",100,90.4,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","GJ","Surat"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",92.8,62.9,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","GJ","Surat"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",92.8,72,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","GJ","Surat"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",95.2,72.8,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","GJ","Surat"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",37.5,NA,"Based on 25-49 unweighted cases","","GJ","Surat"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",0,NA,"Based on 25-49 unweighted cases","","GJ","Surat"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",92.8,45.6,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","GJ","Surat"
"58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%)",92.5,82.6,"","","GJ","Surat"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",86.5,79,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","GJ","Surat"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",13.5,21,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","GJ","Surat"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",3.1,5.8,"","","GJ","Surat"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","GJ","Surat"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","GJ","Surat"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","GJ","Surat"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",0,3,"","","GJ","Surat"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","GJ","Surat"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",44.1,46,"","","GJ","Surat"
"68. Children under age 6 months exclusively breastfed16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","GJ","Surat"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","GJ","Surat"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",1.9,0,"","","GJ","Surat"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","GJ","Surat"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",3.2,0,"","","GJ","Surat"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",36.1,30,"","","GJ","Surat"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",26,26.2,"","","GJ","Surat"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",14.7,8.1,"","","GJ","Surat"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",32.5,36.1,"","","GJ","Surat"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",5.3,2.9,"","","GJ","Surat"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",21,18.4,"","","GJ","Surat"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",25.1,34.5,"","","GJ","Surat"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",58.3,NA,"","","GJ","Surat"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",83.6,42.3,"","","GJ","Surat"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",69.3,39.4,"","","GJ","Surat"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",58.7,29,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","GJ","Surat"
"84. All women age 15-49 years who are anaemic22 (%)",69,39,"","","GJ","Surat"
"85. All women age 15-19 years who are anaemic22 (%)",76.2,39.9,"","","GJ","Surat"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",6.8,NA,"","","GJ","Surat"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",6.8,NA,"","","GJ","Surat"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",14.6,NA,"","","GJ","Surat"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",9.3,NA,"","","GJ","Surat"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",6.4,NA,"","","GJ","Surat"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",16.1,NA,"","","GJ","Surat"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",15.3,NA,"","","GJ","Surat"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",4.9,NA,"","","GJ","Surat"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",23.4,NA,"","","GJ","Surat"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",17.1,NA,"","","GJ","Surat"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",3.9,NA,"","","GJ","Surat"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",22.6,NA,"","","GJ","Surat"
"98.Ever undergone a screening test for cervical cancer (%)",0.4,NA,"","","GJ","Surat"
"99.Ever undergone a breast examination for breast cancer (%)",0.2,NA,"","","GJ","Surat"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.4,NA,"","","GJ","Surat"
"101. Women age 15 years and above who use any kind of tobacco (%)",7.7,NA,"","","GJ","Surat"
"102. Men age 15 years and above who use any kind of tobacco (%)",32.5,NA,"","","GJ","Surat"
"103. Women age 15 years and above who consume alcohol (%)",1.6,NA,"","","GJ","Surat"
"104. Men age 15 years and above who consume alcohol (%)",8.7,NA,"","","GJ","Surat"
"1. Female population age 6 years and above who ever attended school (%)",66,NA,"","","GJ","Surendranagar"
"2. Population below age 15 years (%)",23.7,NA,"","","GJ","Surendranagar"
"3. Sex ratio of the total population (females per 1,000 males)",957,NA,"","","GJ","Surendranagar"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",992,NA,"","","GJ","Surendranagar"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",96.7,NA,"","","GJ","Surendranagar"
"6. Deaths in the last 3 years registered with the civil authority (%)",94,NA,"","","GJ","Surendranagar"
"7. Population living in households with electricity (%)",99.4,NA,"","","GJ","Surendranagar"
"8. Population living in households with an improved drinking-water source1 (%)",96.9,NA,"","","GJ","Surendranagar"
"9. Population living in households that use an improved sanitation facility2 (%)",63.8,NA,"","","GJ","Surendranagar"
"10. Households using clean fuel for cooking3 (%)",56.9,NA,"","","GJ","Surendranagar"
"11. Households using iodized salt (%)",97.6,NA,"","","GJ","Surendranagar"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",50.4,NA,"","","GJ","Surendranagar"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",0,NA,"","","GJ","Surendranagar"
"14. Women who are literate4 (%)",75.1,NA,"","","GJ","Surendranagar"
"15. Women with 10 or more years of schooling (%)",23.3,NA,"","","GJ","Surendranagar"
"16. Women age 20-24 years married before age 18 years (%)",19.5,NA,"","","GJ","Surendranagar"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",4.5,NA,"","","GJ","Surendranagar"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",6.3,NA,"","","GJ","Surendranagar"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",52.8,NA,"","","GJ","Surendranagar"
"20. Any method6 (%)",76,NA,"","","GJ","Surendranagar"
"21. Any modern method6 (%)",65.7,NA,"","","GJ","Surendranagar"
"22. Female sterilization (%)",47.3,NA,"","","GJ","Surendranagar"
"23. Male sterilization (%)",0.1,NA,"","","GJ","Surendranagar"
"24. IUD/PPIUD (%)",3.4,NA,"","","GJ","Surendranagar"
"25. Pill (%)",4.3,NA,"","","GJ","Surendranagar"
"26. Condom (%)",10.3,NA,"","","GJ","Surendranagar"
"27. Injectables (%)",0,NA,"","","GJ","Surendranagar"
"28. Total unmet need7 (%)",8.3,NA,"","","GJ","Surendranagar"
"29. Unmet need for spacing7 (%)",4,NA,"","","GJ","Surendranagar"
"30. Health worker ever talked to female non-users about family planning (%)",25.1,NA,"","","GJ","Surendranagar"
"31. Current users ever told about side effects of current method8 (%)",75.5,NA,"","","GJ","Surendranagar"
"32. Mothers who had an antenatal check-up in the first trimester (%)",84,NA,"","","GJ","Surendranagar"
"33. Mothers who had at least 4 antenatal care visits (%)",57.5,NA,"","","GJ","Surendranagar"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",90.7,NA,"","","GJ","Surendranagar"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",39.6,NA,"","","GJ","Surendranagar"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",25.4,NA,"","","GJ","Surendranagar"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",98.6,NA,"","","GJ","Surendranagar"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",78.4,NA,"","","GJ","Surendranagar"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",1721,NA,"","","GJ","Surendranagar"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","GJ","Surendranagar"
