"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",0,1.5,"","","MN","Thoubal"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",3.7,8.1,"","","MN","Thoubal"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,60.1,"Percentage not shown; based on fewer than 25 unweighted cases","","MN","Thoubal"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,13.4,"Percentage not shown; based on fewer than 25 unweighted cases","","MN","Thoubal"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,38.9,"Percentage not shown; based on fewer than 25 unweighted cases","","MN","Thoubal"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",1.1,2.1,"","","MN","Thoubal"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",28.6,40.7,"Based on 25-49 unweighted cases","","MN","Thoubal"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",46.5,65.3,"","","MN","Thoubal"
"68. Children under age 6 months exclusively breastfed16 (%)",77.7,81.3,"Based on 25-49 unweighted cases","","MN","Thoubal"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,77.1,"Percentage not shown; based on fewer than 25 unweighted cases","","MN","Thoubal"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",23.7,18.3,"","","MN","Thoubal"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MN","Thoubal"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",22.9,17.4,"","","MN","Thoubal"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",31.5,30.1,"","","MN","Thoubal"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",8.3,7,"","","MN","Thoubal"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",2.9,1.7,"","","MN","Thoubal"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",14.9,17.9,"","","MN","Thoubal"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",4.9,3.1,"","","MN","Thoubal"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",7.3,9.7,"","","MN","Thoubal"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",31.3,25.8,"","","MN","Thoubal"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",74.9,NA,"","","MN","Thoubal"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",39.7,24.9,"","","MN","Thoubal"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",23.8,28.6,"","","MN","Thoubal"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",32,21.7,"","","MN","Thoubal"
"84. All women age 15-49 years who are anaemic22 (%)",24.2,28.3,"","","MN","Thoubal"
"85. All women age 15-19 years who are anaemic22 (%)",19.2,21.6,"","","MN","Thoubal"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",4.2,NA,"","","MN","Thoubal"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",5.4,NA,"","","MN","Thoubal"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",10.6,NA,"","","MN","Thoubal"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",5.5,NA,"","","MN","Thoubal"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",6.2,NA,"","","MN","Thoubal"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",12.9,NA,"","","MN","Thoubal"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",13.8,NA,"","","MN","Thoubal"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",6.5,NA,"","","MN","Thoubal"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",23.2,NA,"","","MN","Thoubal"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",20.4,NA,"","","MN","Thoubal"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",10.5,NA,"","","MN","Thoubal"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",33.4,NA,"","","MN","Thoubal"
"98. Ever undergone a screening test for cervical cancer (%)",2.9,NA,"","","MN","Thoubal"
"99. Ever undergone a breast examination for breast cancer (%)",0.7,NA,"","","MN","Thoubal"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.2,NA,"","","MN","Thoubal"
"101. Women age 15 years and above who use any kind of tobacco (%)",47.9,NA,"","","MN","Thoubal"
"102. Men age 15 years and above who use any kind of tobacco (%)",58.5,NA,"","","MN","Thoubal"
"103. Women age 15 years and above who consume alcohol (%)",1,NA,"","","MN","Thoubal"
"104. Men age 15 years and above who consume alcohol (%)",34.1,NA,"","","MN","Thoubal"
"1. Female population age 6 years and above who ever attended school (%)",83.7,83.3,"","","MN","Ukhrul"
"2. Population below age 15 years (%)",30.9,34.1,"","","MN","Ukhrul"
"3. Sex ratio of the total population (females per 1,000 males)",969,984,"","","MN","Ukhrul"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",996,1041,"","","MN","Ukhrul"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",87.3,51,"","","MN","Ukhrul"
"6. Deaths in the last 3 years registered with the civil authority (%)",49.1,NA,"","","MN","Ukhrul"
"7. Population living in households with electricity (%)",95,78,"","","MN","Ukhrul"
"8. Population living in households with an improved drinking-water source1 (%)",50.9,47.2,"","","MN","Ukhrul"
"9. Population living in households that use an improved sanitation facility2 (%)",81.4,62.4,"","","MN","Ukhrul"
"10. Households using clean fuel for cooking3 (%)",22.9,10.8,"","","MN","Ukhrul"
"11. Households using iodized salt (%)",99.4,98,"","","MN","Ukhrul"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",17,1.1,"","","MN","Ukhrul"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",17.5,NA,"","","MN","Ukhrul"
"14. Women who are literate4 (%)",86.9,NA,"","","MN","Ukhrul"
"15. Women with 10 or more years of schooling (%)",49.7,42.5,"","","MN","Ukhrul"
"16. Women age 20-24 years married before age 18 years (%)",11.1,15.3,"","","MN","Ukhrul"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",5.1,4.1,"","","MN","Ukhrul"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",9.8,3.9,"","","MN","Ukhrul"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",80.6,79.5,"","","MN","Ukhrul"
"20. Any method6 (%)",56.9,12.7,"","","MN","Ukhrul"
"21. Any modern method6 (%)",12.3,6.6,"","","MN","Ukhrul"
"22. Female sterilization (%)",2,0.6,"","","MN","Ukhrul"
"23. Male sterilization (%)",0,0,"","","MN","Ukhrul"
"24. IUD/PPIUD (%)",3.8,3.4,"","","MN","Ukhrul"
"25. Pill (%)",2,1.6,"","","MN","Ukhrul"
"26. Condom (%)",2.9,1.1,"","","MN","Ukhrul"
"27. Injectables (%)",0.8,0,"","","MN","Ukhrul"
"28. Total unmet need7 (%)",12.7,30.7,"","","MN","Ukhrul"
"29. Unmet need for spacing7 (%)",5.2,11.7,"","","MN","Ukhrul"
"30. Health worker ever talked to female non-users about family planning (%)",6.7,8.7,"","","MN","Ukhrul"
"31. Current users ever told about side effects of current method8 (%)",41.4,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MN","Ukhrul"
"32. Mothers who had an antenatal check-up in the first trimester (%)",58.3,48.5,"","","MN","Ukhrul"
"33. Mothers who had at least 4 antenatal care visits (%)",38.8,27,"","","MN","Ukhrul"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",81.6,75.1,"","","MN","Ukhrul"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",25.1,14.4,"","","MN","Ukhrul"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",11.7,4.6,"","","MN","Ukhrul"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",78.3,29.7,"","","MN","Ukhrul"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",44.9,33.6,"","","MN","Ukhrul"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",13190,NA,"","Based on 25-49 unweighted cases","MN","Ukhrul"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",0,0.5,"","","MN","Ukhrul"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",44.8,NA,"","","MN","Ukhrul"
"42. Institutional births (%)",44.6,33.7,"","","MN","Ukhrul"
"43. Institutional births in public facility (%)",21,12.9,"","","MN","Ukhrul"
"44. Home births that were conducted by skilled health personnel10 (%)",9.9,9.7,"","","MN","Ukhrul"
"45. Births attended by skilled health personnel10 (%)",54.5,43.4,"","","MN","Ukhrul"
"46. Births delivered by caesarean section (%)",6.4,5.1,"","","MN","Ukhrul"
"47. Births in a private health facility that were delivered by caesarean section (%)",24.4,17.1,"","","MN","Ukhrul"
"48. Births in a public health facility that were delivered by caesarean section (%)",2.9,12.3,"","","MN","Ukhrul"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",39.4,42.4,"","","MN","Ukhrul"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",45,66.5,"","Based on 25-49 unweighted cases","MN","Ukhrul"
"51. Children age 12-23 months who have received BCG (%)",91.5,78.6,"","","MN","Ukhrul"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",49.8,53.9,"","","MN","Ukhrul"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",53.3,54.2,"","","MN","Ukhrul"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",53.2,50.3,"","","MN","Ukhrul"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",11.5,NA,"","","MN","Ukhrul"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",0,NA,"","","MN","Ukhrul"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",51.2,45.1,"","","MN","Ukhrul"
"58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%)",34.9,16,"","","MN","Ukhrul"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",89.4,86.5,"","","MN","Ukhrul"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",6.2,12.2,"","","MN","Ukhrul"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",2.1,5.6,"","","MN","Ukhrul"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MN","Ukhrul"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MN","Ukhrul"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MN","Ukhrul"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",1.9,0.9,"","","MN","Ukhrul"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",27.9,17,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","MN","Ukhrul"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",63.6,70.7,"","","MN","Ukhrul"
"68. Children under age 6 months exclusively breastfed16 (%)",63.1,47.2,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","MN","Ukhrul"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,84.1,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","MN","Ukhrul"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",13,19.8,"","","MN","Ukhrul"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MN","Ukhrul"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",15.3,21.2,"","","MN","Ukhrul"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",27.1,32.7,"","","MN","Ukhrul"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",11.6,7.2,"","","MN","Ukhrul"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",5.3,3.2,"","","MN","Ukhrul"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",16,11.1,"","","MN","Ukhrul"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",2,3.5,"","","MN","Ukhrul"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",9.7,7.7,"","","MN","Ukhrul"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",14.5,12,"","","MN","Ukhrul"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",48,NA,"","","MN","Ukhrul"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",34.6,26.1,"","","MN","Ukhrul"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",21.6,16,"","","MN","Ukhrul"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",25.7,16.7,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","MN","Ukhrul"
"84. All women age 15-49 years who are anaemic22 (%)",21.9,16,"","","MN","Ukhrul"
"85. All women age 15-19 years who are anaemic22 (%)",20.6,17,"","","MN","Ukhrul"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",3.5,NA,"","","MN","Ukhrul"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",3.8,NA,"","","MN","Ukhrul"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",7.9,NA,"","","MN","Ukhrul"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",5.6,NA,"","","MN","Ukhrul"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",5.5,NA,"","","MN","Ukhrul"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",11.7,NA,"","","MN","Ukhrul"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",13.3,NA,"","","MN","Ukhrul"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",7.6,NA,"","","MN","Ukhrul"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",22.3,NA,"","","MN","Ukhrul"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",17.3,NA,"","","MN","Ukhrul"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",7.1,NA,"","","MN","Ukhrul"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",25,NA,"","","MN","Ukhrul"
"98. Ever undergone a screening test for cervical cancer (%)",2,NA,"","","MN","Ukhrul"
"99. Ever undergone a breast examination for breast cancer (%)",0,NA,"","","MN","Ukhrul"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.3,NA,"","","MN","Ukhrul"
"101. Women age 15 years and above who use any kind of tobacco (%)",32.9,NA,"","","MN","Ukhrul"
"102. Men age 15 years and above who use any kind of tobacco (%)",69.1,NA,"","","MN","Ukhrul"
"103. Women age 15 years and above who consume alcohol (%)",0.9,NA,"","","MN","Ukhrul"
"104. Men age 15 years and above who consume alcohol (%)",36.4,NA,"","","MN","Ukhrul"
