"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",78.6,94,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Pathanamthitta"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",65,44.3,"","","KL","Pathanamthitta"
"68. Children under age 6 months exclusively breastfed16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Pathanamthitta"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Pathanamthitta"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",54.1,25.5,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Pathanamthitta"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Pathanamthitta"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",50.1,22.8,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Pathanamthitta"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",22.7,13.3,"","","KL","Pathanamthitta"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",11.4,14.4,"","","KL","Pathanamthitta"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",3.9,4.7,"","","KL","Pathanamthitta"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",11.2,11.4,"","","KL","Pathanamthitta"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",5,3.3,"","","KL","Pathanamthitta"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",12.3,10.5,"","","KL","Pathanamthitta"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",43.8,39.7,"","","KL","Pathanamthitta"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",61.6,NA,"","","KL","Pathanamthitta"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",44.2,18.4,"","","KL","Pathanamthitta"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",36.9,22.4,"","","KL","Pathanamthitta"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Pathanamthitta"
"84. All women age 15-49 years who are anaemic22 (%)",36.4,22.4,"","","KL","Pathanamthitta"
"85. All women age 15-19 years who are anaemic22 (%)",20.9,21.4,"","","KL","Pathanamthitta"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",8.5,NA,"","","KL","Pathanamthitta"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",17.9,NA,"","","KL","Pathanamthitta"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",32.1,NA,"","","KL","Pathanamthitta"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",9.2,NA,"","","KL","Pathanamthitta"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",20.5,NA,"","","KL","Pathanamthitta"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",34.7,NA,"","","KL","Pathanamthitta"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",17.7,NA,"","","KL","Pathanamthitta"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",11.7,NA,"","","KL","Pathanamthitta"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",42.1,NA,"","","KL","Pathanamthitta"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",24,NA,"","","KL","Pathanamthitta"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",9.2,NA,"","","KL","Pathanamthitta"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",41.9,NA,"","","KL","Pathanamthitta"
"98. Ever undergone a screening test for cervical cancer (%)",7.7,NA,"","","KL","Pathanamthitta"
"99. Ever undergone a breast examination for breast cancer (%)",4.1,NA,"","","KL","Pathanamthitta"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.8,NA,"","","KL","Pathanamthitta"
"101. Women age 15 years and above who use any kind of tobacco (%)",1.5,NA,"","","KL","Pathanamthitta"
"102. Men age 15 years and above who use any kind of tobacco (%)",22.3,NA,"","","KL","Pathanamthitta"
"103. Women age 15 years and above who consume alcohol (%)",0.2,NA,"","","KL","Pathanamthitta"
"104. Men age 15 years and above who consume alcohol (%)",23.8,NA,"","","KL","Pathanamthitta"
"1. Female population age 6 years and above who ever attended school (%)",94.5,95,"","","KL","Thiruvananthapuram"
"2. Population below age 15 years (%)",20.3,19.7,"","","KL","Thiruvananthapuram"
"3. Sex ratio of the total population (females per 1,000 males)",1145,1122,"","","KL","Thiruvananthapuram"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",1000,1115,"","","KL","Thiruvananthapuram"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",99.4,98.9,"","","KL","Thiruvananthapuram"
"6. Deaths in the last 3 years registered with the civil authority (%)",94.2,NA,"","","KL","Thiruvananthapuram"
"7. Population living in households with electricity (%)",99.9,99.4,"","","KL","Thiruvananthapuram"
"8. Population living in households with an improved drinking-water source1 (%)",92.9,94.2,"","","KL","Thiruvananthapuram"
"9. Population living in households that use an improved sanitation facility2 (%)",95.4,97.1,"","","KL","Thiruvananthapuram"
"10. Households using clean fuel for cooking3 (%)",72.2,52.4,"","","KL","Thiruvananthapuram"
"11. Households using iodized salt (%)",99.3,99.2,"","","KL","Thiruvananthapuram"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",48.7,57.9,"","","KL","Thiruvananthapuram"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",28.5,NA,"Based on 25-49 unweighted cases","","KL","Thiruvananthapuram"
"14. Women who are literate4 (%)",98.5,NA,"","","KL","Thiruvananthapuram"
"15. Women with 10 or more years of schooling (%)",83.1,68.7,"","","KL","Thiruvananthapuram"
"16. Women age 20-24 years married before age 18 years (%)",6.2,2.6,"","","KL","Thiruvananthapuram"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",0.8,0,"","","KL","Thiruvananthapuram"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",4.6,3.5,"","","KL","Thiruvananthapuram"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",98.1,92.2,"","","KL","Thiruvananthapuram"
"20. Any method6 (%)",41.3,49.1,"","","KL","Thiruvananthapuram"
"21. Any modern method6 (%)",38.5,48,"","","KL","Thiruvananthapuram"
"22. Female sterilization (%)",33.2,42.9,"","","KL","Thiruvananthapuram"
"23. Male sterilization (%)",0,0,"","","KL","Thiruvananthapuram"
"24. IUD/PPIUD (%)",1.2,1,"","","KL","Thiruvananthapuram"
"25. Pill (%)",0.2,0.2,"","","KL","Thiruvananthapuram"
"26. Condom (%)",3.4,3.6,"","","KL","Thiruvananthapuram"
"27. Injectables (%)",0,0,"","","KL","Thiruvananthapuram"
"28. Total unmet need7 (%)",19.3,14.8,"","","KL","Thiruvananthapuram"
"29. Unmet need for spacing7 (%)",9.8,9,"","","KL","Thiruvananthapuram"
"30. Health worker ever talked to female non-users about family planning (%)",18.6,9.5,"","","KL","Thiruvananthapuram"
"31. Current users ever told about side effects of current method8 (%)",33.9,40.2,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Thiruvananthapuram"
"32. Mothers who had an antenatal check-up in the first trimester (%)",87.7,94.9,"","","KL","Thiruvananthapuram"
"33. Mothers who had at least 4 antenatal care visits (%)",55.3,89.1,"","","KL","Thiruvananthapuram"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",91.9,95,"","","KL","Thiruvananthapuram"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",71.6,57.8,"","","KL","Thiruvananthapuram"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",59.9,36,"","","KL","Thiruvananthapuram"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",79.1,79.5,"","","KL","Thiruvananthapuram"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",86.2,88,"","","KL","Thiruvananthapuram"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",NA,8788,"Based on 25-49 unweighted cases","","KL","Thiruvananthapuram"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Thiruvananthapuram"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",88,NA,"","","KL","Thiruvananthapuram"
"42. Institutional births (%)",99.5,100,"","","KL","Thiruvananthapuram"
"43. Institutional births in public facility (%)",34.7,50.6,"","","KL","Thiruvananthapuram"
"44. Home births that were conducted by skilled health personnel10 (%)",0.6,0,"","","KL","Thiruvananthapuram"
"45. Births attended by skilled health personnel10 (%)",100,100,"","","KL","Thiruvananthapuram"
"46. Births delivered by caesarean section (%)",32.8,41,"","","KL","Thiruvananthapuram"
"47. Births in a private health facility that were delivered by caesarean section (%)",36,53.6,"","","KL","Thiruvananthapuram"
"48. Births in a public health facility that were delivered by caesarean section (%)",27.2,28.6,"","","KL","Thiruvananthapuram"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",72.8,81.9,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Thiruvananthapuram"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",NA,86.4,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","KL","Thiruvananthapuram"
"51. Children age 12-23 months who have received BCG (%)",100,100,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Thiruvananthapuram"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",76.3,87.6,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Thiruvananthapuram"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",84,87.7,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Thiruvananthapuram"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",93.4,96.2,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Thiruvananthapuram"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",15.1,NA,"Based on 25-49 unweighted cases","","KL","Thiruvananthapuram"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",11.5,NA,"Based on 25-49 unweighted cases","","KL","Thiruvananthapuram"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",81,80.2,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Thiruvananthapuram"
"58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%)",91.8,89.3,"","","KL","Thiruvananthapuram"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",81.7,55.9,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Thiruvananthapuram"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",14.3,44.1,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Thiruvananthapuram"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",6.4,2.3,"","","KL","Thiruvananthapuram"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Thiruvananthapuram"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Thiruvananthapuram"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Thiruvananthapuram"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",4.9,1.1,"","","KL","Thiruvananthapuram"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",80.8,NA,"","Percentage not shown; based on fewer than 25 unweighted cases","KL","Thiruvananthapuram"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",52.1,59.5,"","","KL","Thiruvananthapuram"
"68. Children under age 6 months exclusively breastfed16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Thiruvananthapuram"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Thiruvananthapuram"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",31.9,18.7,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Thiruvananthapuram"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Thiruvananthapuram"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",32.3,20.3,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Thiruvananthapuram"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",19.5,19.5,"","","KL","Thiruvananthapuram"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",17.4,13.1,"","","KL","Thiruvananthapuram"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",6.3,3.9,"","","KL","Thiruvananthapuram"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",15.2,21.6,"","","KL","Thiruvananthapuram"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",2.8,3.5,"","","KL","Thiruvananthapuram"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",6.6,9,"","","KL","Thiruvananthapuram"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",50.6,33.6,"","","KL","Thiruvananthapuram"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",74.1,NA,"","","KL","Thiruvananthapuram"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",33,20.5,"","","KL","Thiruvananthapuram"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",32.5,22.5,"","","KL","Thiruvananthapuram"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Thiruvananthapuram"
"84. All women age 15-49 years who are anaemic22 (%)",33,22.5,"","","KL","Thiruvananthapuram"
"85. All women age 15-19 years who are anaemic22 (%)",20.9,22.1,"","","KL","Thiruvananthapuram"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",6.3,NA,"","","KL","Thiruvananthapuram"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",16.5,NA,"","","KL","Thiruvananthapuram"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",26.1,NA,"","","KL","Thiruvananthapuram"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",10.2,NA,"","","KL","Thiruvananthapuram"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",21.1,NA,"","","KL","Thiruvananthapuram"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",36.2,NA,"","","KL","Thiruvananthapuram"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",12.3,NA,"","","KL","Thiruvananthapuram"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",6,NA,"","","KL","Thiruvananthapuram"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",31.4,NA,"","","KL","Thiruvananthapuram"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",14.5,NA,"","","KL","Thiruvananthapuram"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",6.9,NA,"","","KL","Thiruvananthapuram"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",32.1,NA,"","","KL","Thiruvananthapuram"
"98. Ever undergone a screening test for cervical cancer (%)",6.7,NA,"","","KL","Thiruvananthapuram"
"99. Ever undergone a breast examination for breast cancer (%)",6.8,NA,"","","KL","Thiruvananthapuram"
"100. Ever undergone an oral cavity examination for oral cancer (%)",1.2,NA,"","","KL","Thiruvananthapuram"
"101. Women age 15 years and above who use any kind of tobacco (%)",0.8,NA,"","","KL","Thiruvananthapuram"
"102. Men age 15 years and above who use any kind of tobacco (%)",15,NA,"","","KL","Thiruvananthapuram"
"103. Women age 15 years and above who consume alcohol (%)",0,NA,"","","KL","Thiruvananthapuram"
"104. Men age 15 years and above who consume alcohol (%)",15.2,NA,"","","KL","Thiruvananthapuram"
"1. Female population age 6 years and above who ever attended school (%)",97.8,96.5,"","","KL","Thrissur"
"2. Population below age 15 years (%)",18.8,18.3,"","","KL","Thrissur"
"3. Sex ratio of the total population (females per 1,000 males)",1167,1075,"","","KL","Thrissur"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",763,1120,"","","KL","Thrissur"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",100,96,"","","KL","Thrissur"
"6. Deaths in the last 3 years registered with the civil authority (%)",100,NA,"","","KL","Thrissur"
"7. Population living in households with electricity (%)",100,99.8,"","","KL","Thrissur"
"8. Population living in households with an improved drinking-water source1 (%)",93.7,95.7,"","","KL","Thrissur"
"9. Population living in households that use an improved sanitation facility2 (%)",99.5,99.7,"","","KL","Thrissur"
"10. Households using clean fuel for cooking3 (%)",76.3,67.5,"","","KL","Thrissur"
"11. Households using iodized salt (%)",99.7,99.2,"","","KL","Thrissur"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",48.7,38.1,"","","KL","Thrissur"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",30.9,NA,"Based on 25-49 unweighted cases","","KL","Thrissur"
"14. Women who are literate4 (%)",99.4,NA,"","","KL","Thrissur"
"15. Women with 10 or more years of schooling (%)",79.2,76.4,"","","KL","Thrissur"
"16. Women age 20-24 years married before age 18 years (%)",1,2.3,"","","KL","Thrissur"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",0,0,"","","KL","Thrissur"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",1,2.8,"","","KL","Thrissur"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",87.5,92.7,"","","KL","Thrissur"
"20. Any method6 (%)",69.7,63.8,"","","KL","Thrissur"
"21. Any modern method6 (%)",61.5,62.1,"","","KL","Thrissur"
"22. Female sterilization (%)",52.9,56.9,"","","KL","Thrissur"
"23. Male sterilization (%)",0,0.3,"","","KL","Thrissur"
"24. IUD/PPIUD (%)",2.9,2.1,"","","KL","Thrissur"
"25. Pill (%)",0.6,0.4,"","","KL","Thrissur"
"26. Condom (%)",4.6,2.4,"","","KL","Thrissur"
"27. Injectables (%)",0,0,"","","KL","Thrissur"
"28. Total unmet need7 (%)",10.9,10.3,"","","KL","Thrissur"
"29. Unmet need for spacing7 (%)",4.9,7.4,"","","KL","Thrissur"
"30. Health worker ever talked to female non-users about family planning (%)",10.1,19.8,"","","KL","Thrissur"
"31. Current users ever told about side effects of current method8 (%)",59.7,47.9,"","","KL","Thrissur"
"32. Mothers who had an antenatal check-up in the first trimester (%)",97.1,97.2,"","","KL","Thrissur"
"33. Mothers who had at least 4 antenatal care visits (%)",82.4,83.1,"","","KL","Thrissur"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",95.7,95.9,"","","KL","Thrissur"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",78.6,70.3,"","","KL","Thrissur"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",70.8,47.9,"","","KL","Thrissur"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",87,82.8,"","","KL","Thrissur"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",95.2,85.2,"","","KL","Thrissur"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",NA,NA,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Thrissur"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Thrissur"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",88.4,NA,"","","KL","Thrissur"
"42. Institutional births (%)",100,100,"","","KL","Thrissur"
"43. Institutional births in public facility (%)",30.9,34.7,"","","KL","Thrissur"
"44. Home births that were conducted by skilled health personnel10 (%)",0,0,"","","KL","Thrissur"
"45. Births attended by skilled health personnel10 (%)",100,100,"","","KL","Thrissur"
"46. Births delivered by caesarean section (%)",45.7,33.7,"","","KL","Thrissur"
"47. Births in a private health facility that were delivered by caesarean section (%)",43,34.4,"","","KL","Thrissur"
"48. Births in a public health facility that were delivered by caesarean section (%)",51.9,32.5,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Thrissur"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",NA,88.3,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","KL","Thrissur"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Thrissur"
"51. Children age 12-23 months who have received BCG (%)",NA,100,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","KL","Thrissur"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",NA,94.7,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","KL","Thrissur"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",NA,97.4,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","KL","Thrissur"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",NA,93.6,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","KL","Thrissur"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","KL","Thrissur"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","KL","Thrissur"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",NA,79.1,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","KL","Thrissur"
"58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%)",87.7,73.3,"","","KL","Thrissur"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",NA,85.4,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","KL","Thrissur"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",NA,14.6,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","KL","Thrissur"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",8.2,0.8,"","","KL","Thrissur"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Thrissur"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Thrissur"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Thrissur"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",2.3,1.1,"","","KL","Thrissur"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",89.4,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Thrissur"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",69,73.1,"","","KL","Thrissur"
"68. Children under age 6 months exclusively breastfed16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Thrissur"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Thrissur"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",11.5,7.4,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Thrissur"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Thrissur"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",14.3,8.9,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Thrissur"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",22,20.8,"","","KL","Thrissur"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",9.6,15.3,"","","KL","Thrissur"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",3.8,9.4,"","","KL","Thrissur"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",17.3,14,"","","KL","Thrissur"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",6.1,3.5,"","","KL","Thrissur"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",10.9,8.2,"","","KL","Thrissur"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",42.8,28.1,"","","KL","Thrissur"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",71.6,NA,"","","KL","Thrissur"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",48.7,39.4,"","","KL","Thrissur"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",44.9,42.4,"","","KL","Thrissur"
