"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",97.2,62.9,"Based on 25-49 unweighted cases","","KA","Mysore"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",100,71.5,"Based on 25-49 unweighted cases","","KA","Mysore"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",47.8,NA,"Based on 25-49 unweighted cases","","KA","Mysore"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",2.2,NA,"Based on 25-49 unweighted cases","","KA","Mysore"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",97.2,53.3,"Based on 25-49 unweighted cases","","KA","Mysore"
"58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%)",98.1,71.8,"","","KA","Mysore"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",93.9,93.2,"Based on 25-49 unweighted cases","","KA","Mysore"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",6.1,6.8,"Based on 25-49 unweighted cases","","KA","Mysore"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",3,7.7,"","","KA","Mysore"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Mysore"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Mysore"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Mysore"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",1.6,2.4,"","","KA","Mysore"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,82.7,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","KA","Mysore"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",49.9,51.7,"","","KA","Mysore"
"68. Children under age 6 months exclusively breastfed16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Mysore"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Mysore"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",11.7,5.7,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KA","Mysore"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,17.6,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","KA","Mysore"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",13.4,10.4,"","","KA","Mysore"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",27.5,25.1,"","","KA","Mysore"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",15.6,17.3,"","","KA","Mysore"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",7.2,7.5,"","","KA","Mysore"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",28.2,24.9,"","","KA","Mysore"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",1.3,3,"","","KA","Mysore"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",14.7,19.1,"","","KA","Mysore"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",36.4,29.3,"","","KA","Mysore"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",54,NA,"","","KA","Mysore"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",57.2,60.1,"","","KA","Mysore"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",48.7,46,"","","KA","Mysore"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",24.2,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Mysore"
"84. All women age 15-49 years who are anaemic22 (%)",48,45.6,"","","KA","Mysore"
"85. All women age 15-19 years who are anaemic22 (%)",41.7,43.7,"","","KA","Mysore"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",5.2,NA,"","","KA","Mysore"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",7.1,NA,"","","KA","Mysore"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",13.8,NA,"","","KA","Mysore"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",4.2,NA,"","","KA","Mysore"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",8.2,NA,"","","KA","Mysore"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",14,NA,"","","KA","Mysore"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",13.8,NA,"","","KA","Mysore"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",7.3,NA,"","","KA","Mysore"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",25.5,NA,"","","KA","Mysore"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",18.1,NA,"","","KA","Mysore"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",6.8,NA,"","","KA","Mysore"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",27.4,NA,"","","KA","Mysore"
"98. Ever undergone a screening test for cervical cancer (%)",0.9,NA,"","","KA","Mysore"
"99. Ever undergone a breast examination for breast cancer (%)",1,NA,"","","KA","Mysore"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.3,NA,"","","KA","Mysore"
"101. Women age 15 years and above who use any kind of tobacco (%)",6.7,NA,"","","KA","Mysore"
"102. Men age 15 years and above who use any kind of tobacco (%)",22.7,NA,"","","KA","Mysore"
"103. Women age 15 years and above who consume alcohol (%)",1.6,NA,"","","KA","Mysore"
"104. Men age 15 years and above who consume alcohol (%)",22.2,NA,"","","KA","Mysore"
"1. Female population age 6 years and above who ever attended school (%)",55.3,54.6,"","","KA","Raichur"
"2. Population below age 15 years (%)",29.3,30.3,"","","KA","Raichur"
"3. Sex ratio of the total population (females per 1,000 males)",1033,1036,"","","KA","Raichur"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",907,1017,"","","KA","Raichur"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",88.7,93.4,"","","KA","Raichur"
"6. Deaths in the last 3 years registered with the civil authority (%)",70.9,NA,"","","KA","Raichur"
"7. Population living in households with electricity (%)",99.7,98,"","","KA","Raichur"
"8. Population living in households with an improved drinking-water source1 (%)",94,88.5,"","","KA","Raichur"
"9. Population living in households that use an improved sanitation facility2 (%)",53,27.6,"","","KA","Raichur"
"10. Households using clean fuel for cooking3 (%)",64.9,26.7,"","","KA","Raichur"
"11. Households using iodized salt (%)",73.3,81.8,"","","KA","Raichur"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",17.8,29,"","","KA","Raichur"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",15.5,NA,"","","KA","Raichur"
"14. Women who are literate4 (%)",54.3,NA,"","","KA","Raichur"
"15. Women with 10 or more years of schooling (%)",31.7,28.6,"","","KA","Raichur"
"16. Women age 20-24 years married before age 18 years (%)",21.9,26.3,"","","KA","Raichur"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",4,2.6,"","","KA","Raichur"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",8.9,3,"","","KA","Raichur"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",68.8,47.2,"","","KA","Raichur"
"20. Any method6 (%)",50.1,54.3,"","","KA","Raichur"
"21. Any modern method6 (%)",49.6,54.3,"","","KA","Raichur"
"22. Female sterilization (%)",46.3,53.3,"","","KA","Raichur"
"23. Male sterilization (%)",0,0,"","","KA","Raichur"
"24. IUD/PPIUD (%)",0.7,0.7,"","","KA","Raichur"
"25. Pill (%)",0.6,0.2,"","","KA","Raichur"
"26. Condom (%)",1.8,0.1,"","","KA","Raichur"
"27. Injectables (%)",0.2,0,"","","KA","Raichur"
"28. Total unmet need7 (%)",10,9.2,"","","KA","Raichur"
"29. Unmet need for spacing7 (%)",6.8,7.6,"","","KA","Raichur"
"30. Health worker ever talked to female non-users about family planning (%)",19.2,18.9,"","","KA","Raichur"
"31. Current users ever told about side effects of current method8 (%)",54.1,36.2,"","","KA","Raichur"
"32. Mothers who had an antenatal check-up in the first trimester (%)",66.4,57.9,"","","KA","Raichur"
"33. Mothers who had at least 4 antenatal care visits (%)",67.5,65.4,"","","KA","Raichur"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",89,93.4,"","","KA","Raichur"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",32.8,53.9,"","","KA","Raichur"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",25,38.5,"","","KA","Raichur"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",97.1,90.6,"","","KA","Raichur"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",76.1,48.3,"","","KA","Raichur"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",6277,2397,"","","KA","Raichur"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",8,8.9,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KA","Raichur"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",73.3,NA,"","","KA","Raichur"
"42. Institutional births (%)",88.9,79.7,"","","KA","Raichur"
"43. Institutional births in public facility (%)",64.4,57.3,"","","KA","Raichur"
"44. Home births that were conducted by skilled health personnel10 (%)",5.9,9.2,"","","KA","Raichur"
"45. Births attended by skilled health personnel10 (%)",83.3,89.2,"","","KA","Raichur"
"46. Births delivered by caesarean section (%)",20,11.6,"","","KA","Raichur"
"47. Births in a private health facility that were delivered by caesarean section (%)",45.6,35.3,"","","KA","Raichur"
"48. Births in a public health facility that were delivered by caesarean section (%)",13.7,6.5,"","","KA","Raichur"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",80.2,65.4,"","","KA","Raichur"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",89.6,68.7,"","Based on 25-49 unweighted cases","KA","Raichur"
"51. Children age 12-23 months who have received BCG (%)",92,94.2,"","","KA","Raichur"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",81.2,70.9,"","","KA","Raichur"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",83.8,77.5,"","","KA","Raichur"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",85,84.7,"","","KA","Raichur"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",18.9,NA,"","","KA","Raichur"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",1,NA,"","","KA","Raichur"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",85.2,58.4,"","","KA","Raichur"
"58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%)",83,70.3,"","","KA","Raichur"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",98.8,100,"","","KA","Raichur"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",1.2,0,"","","KA","Raichur"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",5.2,1.5,"","","KA","Raichur"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Raichur"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Raichur"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Raichur"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",2.9,0,"","","KA","Raichur"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",57,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Raichur"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",63.4,59.2,"","","KA","Raichur"
"68. Children under age 6 months exclusively breastfed16 (%)",51.7,60.3,"","Based on 25-49 unweighted cases","KA","Raichur"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Raichur"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",15.2,3.9,"","","KA","Raichur"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Raichur"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",13,3.3,"","","KA","Raichur"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",39.8,37.2,"","","KA","Raichur"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",23.2,34.9,"","","KA","Raichur"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",11.7,18.1,"","","KA","Raichur"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",40.7,41.2,"","","KA","Raichur"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",1.6,2.6,"","","KA","Raichur"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",23.3,20.8,"","","KA","Raichur"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",19.9,19.8,"","","KA","Raichur"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",42.6,NA,"","","KA","Raichur"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",73.6,70.6,"","","KA","Raichur"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",59.9,57.9,"","","KA","Raichur"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",69.1,73.1,"","","KA","Raichur"
"84. All women age 15-49 years who are anaemic22 (%)",60.4,58.7,"","","KA","Raichur"
"85. All women age 15-19 years who are anaemic22 (%)",64.8,62.2,"","","KA","Raichur"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",4.7,NA,"","","KA","Raichur"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",3.6,NA,"","","KA","Raichur"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",8.9,NA,"","","KA","Raichur"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",3.9,NA,"","","KA","Raichur"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",4.7,NA,"","","KA","Raichur"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",9.2,NA,"","","KA","Raichur"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",11.2,NA,"","","KA","Raichur"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",4.4,NA,"","","KA","Raichur"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",18.5,NA,"","","KA","Raichur"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",10.4,NA,"","","KA","Raichur"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",4.3,NA,"","","KA","Raichur"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",16.7,NA,"","","KA","Raichur"
"98. Ever undergone a screening test for cervical cancer (%)",0.8,NA,"","","KA","Raichur"
"99. Ever undergone a breast examination for breast cancer (%)",0.4,NA,"","","KA","Raichur"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.5,NA,"","","KA","Raichur"
"101. Women age 15 years and above who use any kind of tobacco (%)",13.5,NA,"","","KA","Raichur"
"102. Men age 15 years and above who use any kind of tobacco (%)",28.4,NA,"","","KA","Raichur"
"103. Women age 15 years and above who consume alcohol (%)",0.9,NA,"","","KA","Raichur"
"104. Men age 15 years and above who consume alcohol (%)",15.8,NA,"","","KA","Raichur"
"1. Female population age 6 years and above who ever attended school (%)",68.8,63.8,"","","KA","Ramanagara"
"2. Population below age 15 years (%)",18.1,20.7,"","","KA","Ramanagara"
"3. Sex ratio of the total population (females per 1,000 males)",1064,1016,"","","KA","Ramanagara"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",781,928,"","","KA","Ramanagara"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",100,98.8,"","","KA","Ramanagara"
"6. Deaths in the last 3 years registered with the civil authority (%)",90,NA,"","","KA","Ramanagara"
"7. Population living in households with electricity (%)",99.6,98.2,"","","KA","Ramanagara"
"8. Population living in households with an improved drinking-water source1 (%)",98.3,97.6,"","","KA","Ramanagara"
"9. Population living in households that use an improved sanitation facility2 (%)",89.6,64.3,"","","KA","Ramanagara"
"10. Households using clean fuel for cooking3 (%)",92,54.5,"","","KA","Ramanagara"
"11. Households using iodized salt (%)",95.7,83.3,"","","KA","Ramanagara"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",35.7,34.8,"","","KA","Ramanagara"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",41.1,NA,"Based on 25-49 unweighted cases","","KA","Ramanagara"
"14. Women who are literate4 (%)",82.7,NA,"","","KA","Ramanagara"
"15. Women with 10 or more years of schooling (%)",54.5,45.5,"","","KA","Ramanagara"
"16. Women age 20-24 years married before age 18 years (%)",11.8,21,"","","KA","Ramanagara"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",1.7,0,"","","KA","Ramanagara"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",5.7,8.3,"","","KA","Ramanagara"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",99.5,80.3,"","","KA","Ramanagara"
"20. Any method6 (%)",78.1,55.9,"","","KA","Ramanagara"
"21. Any modern method6 (%)",77.5,55.9,"","","KA","Ramanagara"
"22. Female sterilization (%)",70,54.8,"","","KA","Ramanagara"
"23. Male sterilization (%)",0,0,"","","KA","Ramanagara"
"24. IUD/PPIUD (%)",2.8,0.5,"","","KA","Ramanagara"
"25. Pill (%)",1.5,0.6,"","","KA","Ramanagara"
"26. Condom (%)",2.4,0,"","","KA","Ramanagara"
"27. Injectables (%)",0.4,0.2,"","","KA","Ramanagara"
"28. Total unmet need7 (%)",5.1,9.3,"","","KA","Ramanagara"
"29. Unmet need for spacing7 (%)",3.1,5.9,"","","KA","Ramanagara"
"30. Health worker ever talked to female non-users about family planning (%)",34.1,20.2,"","","KA","Ramanagara"
"31. Current users ever told about side effects of current method8 (%)",82.9,45.2,"","","KA","Ramanagara"
"32. Mothers who had an antenatal check-up in the first trimester (%)",91.8,68.2,"","","KA","Ramanagara"
"33. Mothers who had at least 4 antenatal care visits (%)",88.7,74,"","","KA","Ramanagara"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",94.7,91.4,"","","KA","Ramanagara"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",47.9,34.4,"","","KA","Ramanagara"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",23.9,26.5,"","","KA","Ramanagara"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",100,92.4,"","","KA","Ramanagara"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",87,71.8,"","","KA","Ramanagara"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",4877,2420,"","","KA","Ramanagara"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Ramanagara"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",84.8,NA,"","","KA","Ramanagara"
"42. Institutional births (%)",100,99.3,"","","KA","Ramanagara"
"43. Institutional births in public facility (%)",68.8,68.7,"","","KA","Ramanagara"
"44. Home births that were conducted by skilled health personnel10 (%)",0,0.7,"","","KA","Ramanagara"
"45. Births attended by skilled health personnel10 (%)",100,93.2,"","","KA","Ramanagara"
"46. Births delivered by caesarean section (%)",39.9,27.3,"","","KA","Ramanagara"
"47. Births in a private health facility that were delivered by caesarean section (%)",57.8,43,"","","KA","Ramanagara"
"48. Births in a public health facility that were delivered by caesarean section (%)",31.8,20.5,"","","KA","Ramanagara"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",100,58.8,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KA","Ramanagara"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",92.6,67.6,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KA","Ramanagara"
"51. Children age 12-23 months who have received BCG (%)",100,100,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KA","Ramanagara"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",100,72.8,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KA","Ramanagara"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",100,72.8,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KA","Ramanagara"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",100,95.3,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KA","Ramanagara"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",38.4,NA,"Based on 25-49 unweighted cases","","KA","Ramanagara"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",0,NA,"Based on 25-49 unweighted cases","","KA","Ramanagara"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",97.7,50.2,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KA","Ramanagara"
"58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%)",87.6,93.7,"","","KA","Ramanagara"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",96.5,98,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KA","Ramanagara"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",3.5,2,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KA","Ramanagara"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",7.2,4,"","","KA","Ramanagara"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Ramanagara"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Ramanagara"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Ramanagara"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",2.5,1,"","","KA","Ramanagara"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Ramanagara"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",49.9,57.9,"","","KA","Ramanagara"
"68. Children under age 6 months exclusively breastfed16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Ramanagara"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Ramanagara"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",8.6,2.5,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KA","Ramanagara"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,32.1,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","KA","Ramanagara"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",16.6,14.6,"Based on 25-49 unweighted cases","","KA","Ramanagara"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",15.6,22,"","","KA","Ramanagara"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",20,20.3,"","","KA","Ramanagara"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",7.7,5.1,"","","KA","Ramanagara"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",19.8,22.9,"","","KA","Ramanagara"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",4,1.2,"","","KA","Ramanagara"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",13.2,22.4,"","","KA","Ramanagara"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",36.5,22.8,"","","KA","Ramanagara"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",45.4,NA,"","","KA","Ramanagara"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",60.2,53.9,"","","KA","Ramanagara"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",45.3,47.1,"","","KA","Ramanagara"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Ramanagara"
"84. All women age 15-49 years who are anaemic22 (%)",45.5,47.5,"","","KA","Ramanagara"
"85. All women age 15-19 years who are anaemic22 (%)",47.2,44.6,"","","KA","Ramanagara"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",6.5,NA,"","","KA","Ramanagara"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",9.7,NA,"","","KA","Ramanagara"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",18.2,NA,"","","KA","Ramanagara"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",6.3,NA,"","","KA","Ramanagara"
