"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"15. Women with 10 or more years of schooling (%)",38.7,32.7,"","","AP","Sri Potti Sriramulu Nellore"
"16. Women age 20-24 years married before age 18 years (%)",23.8,38.7,"","","AP","Sri Potti Sriramulu Nellore"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",3.4,2,"","","AP","Sri Potti Sriramulu Nellore"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",14.9,11.8,"","","AP","Sri Potti Sriramulu Nellore"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",84,63.1,"","","AP","Sri Potti Sriramulu Nellore"
"20. Any method6 (%)",71.9,71,"","","AP","Sri Potti Sriramulu Nellore"
"21. Any modern method6 (%)",71.7,71,"","","AP","Sri Potti Sriramulu Nellore"
"22. Female sterilization (%)",71.4,70.7,"","","AP","Sri Potti Sriramulu Nellore"
"23. Male sterilization (%)",0,0,"","","AP","Sri Potti Sriramulu Nellore"
"24. IUD/PPIUD (%)",0,0.2,"","","AP","Sri Potti Sriramulu Nellore"
"25. Pill (%)",0,0,"","","AP","Sri Potti Sriramulu Nellore"
"26. Condom (%)",0.3,0,"","","AP","Sri Potti Sriramulu Nellore"
"27. Injectables (%)",0,0,"","","AP","Sri Potti Sriramulu Nellore"
"28. Total unmet need7 (%)",3.1,3.2,"","","AP","Sri Potti Sriramulu Nellore"
"29. Unmet need for spacing7 (%)",2.3,1.8,"","","AP","Sri Potti Sriramulu Nellore"
"30. Health worker ever talked to female non-users about family planning (%)",19.7,19.3,"","","AP","Sri Potti Sriramulu Nellore"
"31. Current users ever told about side effects of current method8 (%)",21.7,22.6,"","","AP","Sri Potti Sriramulu Nellore"
"32. Mothers who had an antenatal check-up in the first trimester (%)",89,87.7,"","","AP","Sri Potti Sriramulu Nellore"
"33. Mothers who had at least 4 antenatal care visits (%)",73,85.8,"","","AP","Sri Potti Sriramulu Nellore"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",94.2,95.5,"","","AP","Sri Potti Sriramulu Nellore"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",76.1,67.3,"","","AP","Sri Potti Sriramulu Nellore"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",51.8,30.6,"","","AP","Sri Potti Sriramulu Nellore"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",92.8,92.5,"","","AP","Sri Potti Sriramulu Nellore"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",95.5,83.2,"","","AP","Sri Potti Sriramulu Nellore"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",1104,2536,"","Based on 25-49 unweighted cases","AP","Sri Potti Sriramulu Nellore"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","Sri Potti Sriramulu Nellore"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",94.3,NA,"","","AP","Sri Potti Sriramulu Nellore"
"42. Institutional births (%)",97,96,"","","AP","Sri Potti Sriramulu Nellore"
"43. Institutional births in public facility (%)",34.9,26.3,"","","AP","Sri Potti Sriramulu Nellore"
"44. Home births that were conducted by skilled health personnel10 (%)",3,2.8,"","","AP","Sri Potti Sriramulu Nellore"
"45. Births attended by skilled health personnel10 (%)",100,98.4,"","","AP","Sri Potti Sriramulu Nellore"
"46. Births delivered by caesarean section (%)",42.3,51.3,"","","AP","Sri Potti Sriramulu Nellore"
"47. Births in a private health facility that were delivered by caesarean section (%)",57.5,57.9,"","","AP","Sri Potti Sriramulu Nellore"
"48. Births in a public health facility that were delivered by caesarean section (%)",18.8,41.7,"","","AP","Sri Potti Sriramulu Nellore"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",65.3,47.7,"","Based on 25-49 unweighted cases","AP","Sri Potti Sriramulu Nellore"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",80.1,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","Sri Potti Sriramulu Nellore"
"51. Children age 12-23 months who have received BCG (%)",89.2,86.3,"","Based on 25-49 unweighted cases","AP","Sri Potti Sriramulu Nellore"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",69.4,61.1,"","Based on 25-49 unweighted cases","AP","Sri Potti Sriramulu Nellore"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",81.1,73.4,"","Based on 25-49 unweighted cases","AP","Sri Potti Sriramulu Nellore"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",81.1,66.9,"","Based on 25-49 unweighted cases","AP","Sri Potti Sriramulu Nellore"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",18.7,NA,"","","AP","Sri Potti Sriramulu Nellore"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",70.9,NA,"","","AP","Sri Potti Sriramulu Nellore"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",77.2,54.9,"","Based on 25-49 unweighted cases","AP","Sri Potti Sriramulu Nellore"
"58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%)",77,62.9,"","","AP","Sri Potti Sriramulu Nellore"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",91.3,86.2,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","Sri Potti Sriramulu Nellore"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",8.8,13.9,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","Sri Potti Sriramulu Nellore"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",8.9,1.2,"","","AP","Sri Potti Sriramulu Nellore"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","Sri Potti Sriramulu Nellore"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","Sri Potti Sriramulu Nellore"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","Sri Potti Sriramulu Nellore"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",3.9,0,"","","AP","Sri Potti Sriramulu Nellore"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",72.3,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","Sri Potti Sriramulu Nellore"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",39.4,29.3,"","","AP","Sri Potti Sriramulu Nellore"
"68. Children under age 6 months exclusively breastfed16 (%)",54.7,71.7,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","Sri Potti Sriramulu Nellore"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","Sri Potti Sriramulu Nellore"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",7.4,4.1,"","Based on 25-49 unweighted cases","AP","Sri Potti Sriramulu Nellore"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","Sri Potti Sriramulu Nellore"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",6.9,8.7,"","","AP","Sri Potti Sriramulu Nellore"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",29.2,29.4,"","","AP","Sri Potti Sriramulu Nellore"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",17.2,16.9,"","","AP","Sri Potti Sriramulu Nellore"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",6.9,4.3,"","","AP","Sri Potti Sriramulu Nellore"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",27.8,28.7,"","","AP","Sri Potti Sriramulu Nellore"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",0.5,1.5,"","","AP","Sri Potti Sriramulu Nellore"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",15.2,17,"","","AP","Sri Potti Sriramulu Nellore"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",39.5,35,"","","AP","Sri Potti Sriramulu Nellore"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",47.6,NA,"","","AP","Sri Potti Sriramulu Nellore"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",67.5,50.4,"","","AP","Sri Potti Sriramulu Nellore"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",59.6,59.1,"","","AP","Sri Potti Sriramulu Nellore"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",NA,59.2,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","AP","Sri Potti Sriramulu Nellore"
"84. All women age 15-49 years who are anaemic22 (%)",59.4,59.1,"","","AP","Sri Potti Sriramulu Nellore"
"85. All women age 15-19 years who are anaemic22 (%)",68.6,62,"","","AP","Sri Potti Sriramulu Nellore"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",8.2,NA,"","","AP","Sri Potti Sriramulu Nellore"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",12.3,NA,"","","AP","Sri Potti Sriramulu Nellore"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",21.8,NA,"","","AP","Sri Potti Sriramulu Nellore"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",7.2,NA,"","","AP","Sri Potti Sriramulu Nellore"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",12.7,NA,"","","AP","Sri Potti Sriramulu Nellore"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",21.1,NA,"","","AP","Sri Potti Sriramulu Nellore"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",12.7,NA,"","","AP","Sri Potti Sriramulu Nellore"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",4.5,NA,"","","AP","Sri Potti Sriramulu Nellore"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",23,NA,"","","AP","Sri Potti Sriramulu Nellore"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",15.3,NA,"","","AP","Sri Potti Sriramulu Nellore"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",5.9,NA,"","","AP","Sri Potti Sriramulu Nellore"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",25.1,NA,"","","AP","Sri Potti Sriramulu Nellore"
"98. Ever undergone a screening test for cervical cancer (%)",10.2,NA,"","","AP","Sri Potti Sriramulu Nellore"
"99. Ever undergone a breast examination for breast cancer (%)",0.8,NA,"","","AP","Sri Potti Sriramulu Nellore"
"100. Ever undergone an oral cavity examination for oral cancer (%)",6.7,NA,"","","AP","Sri Potti Sriramulu Nellore"
"101. Women age 15 years and above who use any kind of tobacco (%)",4.4,NA,"","","AP","Sri Potti Sriramulu Nellore"
"102. Men age 15 years and above who use any kind of tobacco (%)",26.5,NA,"","","AP","Sri Potti Sriramulu Nellore"
"103. Women age 15 years and above who consume alcohol (%)",0.3,NA,"","","AP","Sri Potti Sriramulu Nellore"
"104. Men age 15 years and above who consume alcohol (%)",25.9,NA,"","","AP","Sri Potti Sriramulu Nellore"
"1. Female population age 6 years and above who ever attended school (%)",60,58.4,"","","AP","Srikakulam"
"2. Population below age 15 years (%)",20.7,22.2,"","","AP","Srikakulam"
"3. Sex ratio of the total population (females per 1,000 males)",1140,1028,"","","AP","Srikakulam"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",1163,933,"","","AP","Srikakulam"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",95,89.3,"","","AP","Srikakulam"
"6. Deaths in the last 3 years registered with the civil authority (%)",71,NA,"","","AP","Srikakulam"
"7. Population living in households with electricity (%)",99.9,98.3,"","","AP","Srikakulam"
"8. Population living in households with an improved drinking-water source1 (%)",87.7,82,"","","AP","Srikakulam"
"9. Population living in households that use an improved sanitation facility2 (%)",71.6,33.3,"","","AP","Srikakulam"
"10. Households using clean fuel for cooking3 (%)",74.7,38,"","","AP","Srikakulam"
"11. Households using iodized salt (%)",76.5,80,"","","AP","Srikakulam"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",75.6,82.2,"","","AP","Srikakulam"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",0,NA,"Based on 25-49 unweighted cases","","AP","Srikakulam"
"14. Women who are literate4 (%)",64.3,NA,"","","AP","Srikakulam"
"15. Women with 10 or more years of schooling (%)",42.5,34.7,"","","AP","Srikakulam"
"16. Women age 20-24 years married before age 18 years (%)",25.4,23.5,"","","AP","Srikakulam"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",0,1.9,"","","AP","Srikakulam"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",5.5,11.7,"","","AP","Srikakulam"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",78,64.3,"","","AP","Srikakulam"
"20. Any method6 (%)",72.3,67.7,"","","AP","Srikakulam"
"21. Any modern method6 (%)",72.2,67.5,"","","AP","Srikakulam"
"22. Female sterilization (%)",71,66.1,"","","AP","Srikakulam"
"23. Male sterilization (%)",0.3,0.7,"","","AP","Srikakulam"
"24. IUD/PPIUD (%)",0.6,0.2,"","","AP","Srikakulam"
"25. Pill (%)",0,0,"","","AP","Srikakulam"
"26. Condom (%)",0.3,0.3,"","","AP","Srikakulam"
"27. Injectables (%)",0,0,"","","AP","Srikakulam"
"28. Total unmet need7 (%)",5.7,6.7,"","","AP","Srikakulam"
"29. Unmet need for spacing7 (%)",3.6,5,"","","AP","Srikakulam"
"30. Health worker ever talked to female non-users about family planning (%)",16,15.7,"","","AP","Srikakulam"
"31. Current users ever told about side effects of current method8 (%)",45.8,17.9,"","","AP","Srikakulam"
"32. Mothers who had an antenatal check-up in the first trimester (%)",79.7,82.2,"","","AP","Srikakulam"
"33. Mothers who had at least 4 antenatal care visits (%)",78.4,72.7,"","","AP","Srikakulam"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",94.4,99.4,"","","AP","Srikakulam"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",67.5,65.7,"","","AP","Srikakulam"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",35.3,37.7,"","","AP","Srikakulam"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",100,96.9,"","","AP","Srikakulam"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",90.8,89.5,"","","AP","Srikakulam"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",3479,3402,"","","AP","Srikakulam"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","Srikakulam"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",97.7,NA,"","","AP","Srikakulam"
"42. Institutional births (%)",97.9,91.2,"","","AP","Srikakulam"
"43. Institutional births in public facility (%)",52.2,42.3,"","","AP","Srikakulam"
"44. Home births that were conducted by skilled health personnel10 (%)",0.5,6.4,"","","AP","Srikakulam"
"45. Births attended by skilled health personnel10 (%)",96.4,97.6,"","","AP","Srikakulam"
"46. Births delivered by caesarean section (%)",57,41.4,"","","AP","Srikakulam"
"47. Births in a private health facility that were delivered by caesarean section (%)",73.8,55.5,"","","AP","Srikakulam"
"48. Births in a public health facility that were delivered by caesarean section (%)",44.5,33.7,"","","AP","Srikakulam"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",82.8,59.2,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","Srikakulam"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",100,84.4,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","Srikakulam"
"51. Children age 12-23 months who have received BCG (%)",93.3,100,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","Srikakulam"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",82.8,68.4,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","Srikakulam"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",89.7,88.5,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","Srikakulam"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",93.3,88.9,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","Srikakulam"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",34.9,NA,"Based on 25-49 unweighted cases","","AP","Srikakulam"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",74.8,NA,"Based on 25-49 unweighted cases","","AP","Srikakulam"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",89.7,66.1,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","Srikakulam"
"58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%)",68.2,89.7,"","","AP","Srikakulam"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",97,100,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","Srikakulam"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",3,0,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","Srikakulam"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",11.9,5.9,"","","AP","Srikakulam"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","Srikakulam"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","Srikakulam"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","Srikakulam"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",1.3,0.4,"","","AP","Srikakulam"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",79.7,88.1,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","Srikakulam"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",42.8,27.5,"","","AP","Srikakulam"
"68. Children under age 6 months exclusively breastfed16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","Srikakulam"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","Srikakulam"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",14,4.9,"Based on 25-49 unweighted cases","","AP","Srikakulam"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","Srikakulam"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",16.1,3.8,"","","AP","Srikakulam"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",19.7,28,"","","AP","Srikakulam"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",19.5,15.6,"","","AP","Srikakulam"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",7.4,3.9,"","","AP","Srikakulam"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",21.4,28.7,"","","AP","Srikakulam"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",4.5,1,"","","AP","Srikakulam"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",13.8,20.5,"","","AP","Srikakulam"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",27.2,24.4,"","","AP","Srikakulam"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",54,NA,"","","AP","Srikakulam"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",59.6,70.6,"","","AP","Srikakulam"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",62.8,72.1,"","","AP","Srikakulam"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","Srikakulam"
"84. All women age 15-49 years who are anaemic22 (%)",62.6,71.8,"","","AP","Srikakulam"
"85. All women age 15-19 years who are anaemic22 (%)",59.2,71.1,"","","AP","Srikakulam"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",8.2,NA,"","","AP","Srikakulam"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",7.8,NA,"","","AP","Srikakulam"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",17.4,NA,"","","AP","Srikakulam"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",6.8,NA,"","","AP","Srikakulam"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",8.6,NA,"","","AP","Srikakulam"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",17.6,NA,"","","AP","Srikakulam"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",12.8,NA,"","","AP","Srikakulam"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",5.9,NA,"","","AP","Srikakulam"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",22.1,NA,"","","AP","Srikakulam"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",14.4,NA,"","","AP","Srikakulam"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",5.5,NA,"","","AP","Srikakulam"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",22.9,NA,"","","AP","Srikakulam"
"98. Ever undergone a screening test for cervical cancer (%)",1,NA,"","","AP","Srikakulam"
"99. Ever undergone a breast examination for breast cancer (%)",0.2,NA,"","","AP","Srikakulam"
"100. Ever undergone an oral cavity examination for oral cancer (%)",3.8,NA,"","","AP","Srikakulam"
"101. Women age 15 years and above who use any kind of tobacco (%)",7.1,NA,"","","AP","Srikakulam"
"102. Men age 15 years and above who use any kind of tobacco (%)",21.3,NA,"","","AP","Srikakulam"
"103. Women age 15 years and above who consume alcohol (%)",0.6,NA,"","","AP","Srikakulam"
"104. Men age 15 years and above who consume alcohol (%)",28.3,NA,"","","AP","Srikakulam"
"1. Female population age 6 years and above who ever attended school (%)",66.8,61.3,"","","AP","Visakhapatnam"
"2. Population below age 15 years (%)",21.4,23.3,"","","AP","Visakhapatnam"
"3. Sex ratio of the total population (females per 1,000 males)",1066,1047,"","","AP","Visakhapatnam"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",974,1097,"","","AP","Visakhapatnam"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",90.5,84.5,"","","AP","Visakhapatnam"
"6. Deaths in the last 3 years registered with the civil authority (%)",71.3,NA,"","","AP","Visakhapatnam"
"7. Population living in households with electricity (%)",99.6,99.1,"","","AP","Visakhapatnam"
"8. Population living in households with an improved drinking-water source1 (%)",91.8,89.3,"","","AP","Visakhapatnam"
"9. Population living in households that use an improved sanitation facility2 (%)",77.8,54.7,"","","AP","Visakhapatnam"
"10. Households using clean fuel for cooking3 (%)",72.9,56.1,"","","AP","Visakhapatnam"
"11. Households using iodized salt (%)",82.2,90.4,"","","AP","Visakhapatnam"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",64.9,70,"","","AP","Visakhapatnam"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",5,NA,"Based on 25-49 unweighted cases","","AP","Visakhapatnam"
"14. Women who are literate4 (%)",69.5,NA,"","","AP","Visakhapatnam"
"15. Women with 10 or more years of schooling (%)",46,39.7,"","","AP","Visakhapatnam"
"16. Women age 20-24 years married before age 18 years (%)",25.4,29.2,"","","AP","Visakhapatnam"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",0,1.1,"","","AP","Visakhapatnam"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",9.5,9.5,"","","AP","Visakhapatnam"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",85.7,68.3,"","","AP","Visakhapatnam"
"20. Any method6 (%)",68,69.2,"","","AP","Visakhapatnam"
"21. Any modern method6 (%)",67.7,69,"","","AP","Visakhapatnam"
"22. Female sterilization (%)",64.9,66.1,"","","AP","Visakhapatnam"
"23. Male sterilization (%)",1.5,2.3,"","","AP","Visakhapatnam"
"24. IUD/PPIUD (%)",0.3,0.3,"","","AP","Visakhapatnam"
"25. Pill (%)",0,0.4,"","","AP","Visakhapatnam"
"26. Condom (%)",0.8,0,"","","AP","Visakhapatnam"
"27. Injectables (%)",0,0,"","","AP","Visakhapatnam"
"28. Total unmet need7 (%)",4.8,5.5,"","","AP","Visakhapatnam"
"29. Unmet need for spacing7 (%)",2.4,3.2,"","","AP","Visakhapatnam"
"30. Health worker ever talked to female non-users about family planning (%)",15.2,15.5,"","","AP","Visakhapatnam"
"31. Current users ever told about side effects of current method8 (%)",35.3,29.6,"","","AP","Visakhapatnam"
"32. Mothers who had an antenatal check-up in the first trimester (%)",79.4,77.9,"","","AP","Visakhapatnam"
"33. Mothers who had at least 4 antenatal care visits (%)",58.6,81.8,"","","AP","Visakhapatnam"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",88,95.4,"","","AP","Visakhapatnam"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",75,55.8,"","","AP","Visakhapatnam"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",40.1,34,"","","AP","Visakhapatnam"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",97,94,"","","AP","Visakhapatnam"
