"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",3.5,10.3,"","","BR","Sheohar"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",34.4,53,"","","BR","Sheohar"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",35.4,14.8,"","","BR","Sheohar"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",21.4,4.3,"","","BR","Sheohar"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",42.2,42.8,"","","BR","Sheohar"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",3.4,0.8,"","","BR","Sheohar"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",20,33.1,"","","BR","Sheohar"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",7.6,9.6,"","","BR","Sheohar"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",69.1,NA,"","","BR","Sheohar"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",73.1,63.7,"","","BR","Sheohar"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",63.4,55.6,"","","BR","Sheohar"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",37.3,46,"","","BR","Sheohar"
"84. All women age 15-49 years who are anaemic22 (%)",61.6,55,"","","BR","Sheohar"
"85. All women age 15-19 years who are anaemic22 (%)",64.3,59.1,"","","BR","Sheohar"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",4.2,NA,"","","BR","Sheohar"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",3.1,NA,"","","BR","Sheohar"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",7.5,NA,"","","BR","Sheohar"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",8.7,NA,"","","BR","Sheohar"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",4.6,NA,"","","BR","Sheohar"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",13.9,NA,"","","BR","Sheohar"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",10.1,NA,"","","BR","Sheohar"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",3.7,NA,"","","BR","Sheohar"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",15.5,NA,"","","BR","Sheohar"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",14.6,NA,"","","BR","Sheohar"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",4.5,NA,"","","BR","Sheohar"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",20.8,NA,"","","BR","Sheohar"
"98.Ever undergone a screening test for cervical cancer (%)",0,NA,"","","BR","Sheohar"
"99.Ever undergone a breast examination for breast cancer (%)",0,NA,"","","BR","Sheohar"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.3,NA,"","","BR","Sheohar"
"101. Women age 15 years and above who use any kind of tobacco (%)",4.5,NA,"","","BR","Sheohar"
"102. Men age 15 years and above who use any kind of tobacco (%)",56.6,NA,"","","BR","Sheohar"
"103. Women age 15 years and above who consume alcohol (%)",0.3,NA,"","","BR","Sheohar"
"104. Men age 15 years and above who consume alcohol (%)",14.9,NA,"","","BR","Sheohar"
"1. Female population age 6 years and above who ever attended school (%)",59.1,53.4,"","","BR","Sitamarhi"
"2. Population below age 15 years (%)",38.2,41.6,"","","BR","Sitamarhi"
"3. Sex ratio of the total population (females per 1,000 males)",1209,1103,"","","BR","Sitamarhi"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",1009,993,"","","BR","Sitamarhi"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",78.9,56.5,"","","BR","Sitamarhi"
"6. Deaths in the last 3 years registered with the civil authority (%)",35.6,NA,"","","BR","Sitamarhi"
"7. Population living in households with electricity (%)",93.1,40.8,"","","BR","Sitamarhi"
"8. Population living in households with an improved drinking-water source1 (%)",99.7,100,"","","BR","Sitamarhi"
"9. Population living in households that use an improved sanitation facility2 (%)",50.7,21.7,"","","BR","Sitamarhi"
"10. Households using clean fuel for cooking3 (%)",40.5,12.8,"","","BR","Sitamarhi"
"11. Households using iodized salt (%)",95,95.4,"","","BR","Sitamarhi"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",20.7,6.5,"","","BR","Sitamarhi"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",9.5,NA,"","","BR","Sitamarhi"
"14. Women who are literate4 (%)",51.7,NA,"","","BR","Sitamarhi"
"15. Women with 10 or more years of schooling (%)",19.2,12.2,"","","BR","Sitamarhi"
"16. Women age 20-24 years married before age 18 years (%)",46.8,51.3,"","","BR","Sitamarhi"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",6.3,5.3,"","","BR","Sitamarhi"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",13.1,11.1,"","","BR","Sitamarhi"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",47.6,15.4,"","","BR","Sitamarhi"
"20. Any method6 (%)",52.8,33.8,"","","BR","Sitamarhi"
"21. Any modern method6 (%)",41,31.9,"","","BR","Sitamarhi"
"22. Female sterilization (%)",33.9,26.7,"","","BR","Sitamarhi"
"23. Male sterilization (%)",0,0,"","","BR","Sitamarhi"
"24. IUD/PPIUD (%)",1.2,0.6,"","","BR","Sitamarhi"
"25. Pill (%)",1.3,1.6,"","","BR","Sitamarhi"
"26. Condom (%)",2.1,2.2,"","","BR","Sitamarhi"
"27. Injectables (%)",1.5,0.7,"","","BR","Sitamarhi"
"28. Total unmet need7 (%)",17,19.6,"","","BR","Sitamarhi"
"29. Unmet need for spacing7 (%)",7.1,10.1,"","","BR","Sitamarhi"
"30. Health worker ever talked to female non-users about family planning (%)",17.3,16.5,"","","BR","Sitamarhi"
"31. Current users ever told about side effects of current method8 (%)",52.2,39.6,"","","BR","Sitamarhi"
"32. Mothers who had an antenatal check-up in the first trimester (%)",57.8,32.5,"","","BR","Sitamarhi"
"33. Mothers who had at least 4 antenatal care visits (%)",20.3,16.6,"","","BR","Sitamarhi"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",87.6,90.6,"","","BR","Sitamarhi"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",14.3,4.7,"","","BR","Sitamarhi"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",9.6,1.8,"","","BR","Sitamarhi"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",91.1,79.3,"","","BR","Sitamarhi"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",51.1,38.1,"","","BR","Sitamarhi"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",2538,2427,"","","BR","Sitamarhi"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",1,1.1,"","","BR","Sitamarhi"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",57.3,NA,"","","BR","Sitamarhi"
"42. Institutional births (%)",64.4,37.2,"","","BR","Sitamarhi"
"43. Institutional births in public facility (%)",49.9,28.4,"","","BR","Sitamarhi"
"44. Home births that were conducted by skilled health personnel10 (%)",7.9,9.6,"","","BR","Sitamarhi"
"45. Births attended by skilled health personnel10 (%)",69.6,46.2,"","","BR","Sitamarhi"
"46. Births delivered by caesarean section (%)",8.5,3.6,"","","BR","Sitamarhi"
"47. Births in a private health facility that were delivered by caesarean section (%)",40.8,32.9,"","","BR","Sitamarhi"
"48. Births in a public health facility that were delivered by caesarean section (%)",5.3,2.6,"","","BR","Sitamarhi"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",66.6,62.6,"","","BR","Sitamarhi"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",76.1,88,"","","BR","Sitamarhi"
"51. Children age 12-23 months who have received BCG (%)",92.7,87.4,"","","BR","Sitamarhi"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",70.4,67.5,"","","BR","Sitamarhi"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",78.3,79.1,"","","BR","Sitamarhi"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",78.4,82.6,"","","BR","Sitamarhi"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",27.3,NA,"","","BR","Sitamarhi"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",0.9,NA,"","","BR","Sitamarhi"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",77.7,64,"","","BR","Sitamarhi"
"58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%)",60,56.7,"","","BR","Sitamarhi"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",100,96.3,"","","BR","Sitamarhi"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",0,1.6,"","","BR","Sitamarhi"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",26.6,13.5,"","","BR","Sitamarhi"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",69.6,38.4,"","","BR","Sitamarhi"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",18.3,15.3,"","","BR","Sitamarhi"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",63.9,48.5,"","","BR","Sitamarhi"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",3.4,1.6,"","","BR","Sitamarhi"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",67.7,61.5,"","","BR","Sitamarhi"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",22.6,34.4,"","","BR","Sitamarhi"
"68. Children under age 6 months exclusively breastfed16 (%)",63.7,38.4,"","","BR","Sitamarhi"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,38.5,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","BR","Sitamarhi"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",17.4,8.6,"","","BR","Sitamarhi"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","BR","Sitamarhi"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",16.3,8.8,"","","BR","Sitamarhi"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",54.2,57.3,"","","BR","Sitamarhi"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",16.2,15.8,"","","BR","Sitamarhi"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",4.7,4.6,"","","BR","Sitamarhi"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",40.8,47.7,"","","BR","Sitamarhi"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",2.2,1,"","","BR","Sitamarhi"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",31.8,33.6,"","","BR","Sitamarhi"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",13.9,8.9,"","","BR","Sitamarhi"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",59.5,NA,"","","BR","Sitamarhi"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",70,69,"","","BR","Sitamarhi"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",61.8,59.1,"","","BR","Sitamarhi"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",59.7,67.3,"","","BR","Sitamarhi"
"84. All women age 15-49 years who are anaemic22 (%)",61.7,59.8,"","","BR","Sitamarhi"
"85. All women age 15-19 years who are anaemic22 (%)",61.4,58.6,"","","BR","Sitamarhi"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",6.2,NA,"","","BR","Sitamarhi"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",5.6,NA,"","","BR","Sitamarhi"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",12.3,NA,"","","BR","Sitamarhi"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",8.8,NA,"","","BR","Sitamarhi"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",5.3,NA,"","","BR","Sitamarhi"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",14.6,NA,"","","BR","Sitamarhi"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",9.9,NA,"","","BR","Sitamarhi"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",4.3,NA,"","","BR","Sitamarhi"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",17.8,NA,"","","BR","Sitamarhi"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",10.8,NA,"","","BR","Sitamarhi"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",4.8,NA,"","","BR","Sitamarhi"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",17.9,NA,"","","BR","Sitamarhi"
"98.Ever undergone a screening test for cervical cancer (%)",0,NA,"","","BR","Sitamarhi"
"99.Ever undergone a breast examination for breast cancer (%)",0,NA,"","","BR","Sitamarhi"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0,NA,"","","BR","Sitamarhi"
"101. Women age 15 years and above who use any kind of tobacco (%)",6.4,NA,"","","BR","Sitamarhi"
"102. Men age 15 years and above who use any kind of tobacco (%)",55.4,NA,"","","BR","Sitamarhi"
"103. Women age 15 years and above who consume alcohol (%)",0.1,NA,"","","BR","Sitamarhi"
"104. Men age 15 years and above who consume alcohol (%)",12.7,NA,"","","BR","Sitamarhi"
"1. Female population age 6 years and above who ever attended school (%)",70.7,62.5,"","","BR","Siwan"
"2. Population below age 15 years (%)",31.5,36,"","","BR","Siwan"
"3. Sex ratio of the total population (females per 1,000 males)",1141,1119,"","","BR","Siwan"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",1060,983,"","","BR","Siwan"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",86.5,67.1,"","","BR","Siwan"
"6. Deaths in the last 3 years registered with the civil authority (%)",61.9,NA,"","","BR","Siwan"
"7. Population living in households with electricity (%)",95.3,55,"","","BR","Siwan"
"8. Population living in households with an improved drinking-water source1 (%)",99.8,99.2,"","","BR","Siwan"
"9. Population living in households that use an improved sanitation facility2 (%)",47.7,25.5,"","","BR","Siwan"
"10. Households using clean fuel for cooking3 (%)",48,20,"","","BR","Siwan"
"11. Households using iodized salt (%)",94.1,96.2,"","","BR","Siwan"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",8.2,12,"","","BR","Siwan"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",13.2,NA,"","","BR","Siwan"
"14. Women who are literate4 (%)",70.9,NA,"","","BR","Siwan"
"15. Women with 10 or more years of schooling (%)",38.9,29.4,"","","BR","Siwan"
"16. Women age 20-24 years married before age 18 years (%)",21.3,24.7,"","","BR","Siwan"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",3.8,3.8,"","","BR","Siwan"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",2.6,5.9,"","","BR","Siwan"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",55.8,25.3,"","","BR","Siwan"
"20. Any method6 (%)",53.5,9.8,"","","BR","Siwan"
"21. Any modern method6 (%)",42.4,9.3,"","","BR","Siwan"
"22. Female sterilization (%)",30.2,6.5,"","","BR","Siwan"
"23. Male sterilization (%)",0,0,"","","BR","Siwan"
"24. IUD/PPIUD (%)",0,0.2,"","","BR","Siwan"
"25. Pill (%)",2.3,1.6,"","","BR","Siwan"
"26. Condom (%)",7,0.9,"","","BR","Siwan"
"27. Injectables (%)",0.7,0.1,"","","BR","Siwan"
"28. Total unmet need7 (%)",15.4,24.8,"","","BR","Siwan"
"29. Unmet need for spacing7 (%)",5.1,9.4,"","","BR","Siwan"
"30. Health worker ever talked to female non-users about family planning (%)",9.3,8.1,"","","BR","Siwan"
"31. Current users ever told about side effects of current method8 (%)",40.2,48.3,"","Based on 25-49 unweighted cases","BR","Siwan"
"32. Mothers who had an antenatal check-up in the first trimester (%)",61,39.5,"","","BR","Siwan"
"33. Mothers who had at least 4 antenatal care visits (%)",30.3,21.3,"","","BR","Siwan"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",96.6,89.9,"","","BR","Siwan"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",21.1,19.6,"","","BR","Siwan"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",12.8,5.8,"","","BR","Siwan"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",82.9,72.7,"","","BR","Siwan"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",63.9,36.1,"","","BR","Siwan"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",4135,1662,"","","BR","Siwan"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",9.9,3.2,"Based on 25-49 unweighted cases","","BR","Siwan"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",63,NA,"","","BR","Siwan"
"42. Institutional births (%)",86.4,74.8,"","","BR","Siwan"
"43. Institutional births in public facility (%)",65.3,53.5,"","","BR","Siwan"
"44. Home births that were conducted by skilled health personnel10 (%)",4.4,8.9,"","","BR","Siwan"
"45. Births attended by skilled health personnel10 (%)",86.9,77.9,"","","BR","Siwan"
"46. Births delivered by caesarean section (%)",11.3,4.1,"","","BR","Siwan"
"47. Births in a private health facility that were delivered by caesarean section (%)",37.8,12.7,"","","BR","Siwan"
"48. Births in a public health facility that were delivered by caesarean section (%)",5.2,2.5,"","","BR","Siwan"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",76.1,63.3,"","","BR","Siwan"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",83.2,77.9,"","","BR","Siwan"
"51. Children age 12-23 months who have received BCG (%)",97.4,85,"","","BR","Siwan"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",78.4,69.4,"","","BR","Siwan"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",92.6,75.7,"","","BR","Siwan"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",86.4,76.9,"","","BR","Siwan"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",25.3,NA,"","","BR","Siwan"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",0,NA,"","","BR","Siwan"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",87.2,64.2,"","","BR","Siwan"
"58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%)",48.3,70.7,"","","BR","Siwan"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",100,93,"","","BR","Siwan"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",0,6,"","","BR","Siwan"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",15.8,11.7,"","","BR","Siwan"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",56.7,37,"","","BR","Siwan"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",14.2,16.6,"","","BR","Siwan"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",49.1,59.3,"","","BR","Siwan"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",7.4,2.2,"","","BR","Siwan"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",71.6,64.5,"","","BR","Siwan"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",21.9,30.8,"","","BR","Siwan"
"68. Children under age 6 months exclusively breastfed16 (%)",59.5,63.3,"Based on 25-49 unweighted cases","","BR","Siwan"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,39.9,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","BR","Siwan"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",10.8,9.7,"","","BR","Siwan"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,11.5,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","BR","Siwan"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",10.8,10,"","","BR","Siwan"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",36.7,37.9,"","","BR","Siwan"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",18.2,15,"","","BR","Siwan"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",5.8,6,"","","BR","Siwan"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",30.8,31.6,"","","BR","Siwan"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",3.1,1.9,"","","BR","Siwan"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",18.1,24.2,"","","BR","Siwan"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",23.3,17,"","","BR","Siwan"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",63.5,NA,"","","BR","Siwan"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",63.9,63.1,"","","BR","Siwan"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",53,60.2,"","","BR","Siwan"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",58,67,"Based on 25-49 unweighted cases","","BR","Siwan"
"84. All women age 15-49 years who are anaemic22 (%)",53.1,60.5,"","","BR","Siwan"
"85. All women age 15-19 years who are anaemic22 (%)",64,61.7,"","","BR","Siwan"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",3.4,NA,"","","BR","Siwan"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",4.9,NA,"","","BR","Siwan"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",9,NA,"","","BR","Siwan"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",8.3,NA,"","","BR","Siwan"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",6.6,NA,"","","BR","Siwan"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",15.7,NA,"","","BR","Siwan"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",12.4,NA,"","","BR","Siwan"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",5.2,NA,"","","BR","Siwan"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",19.6,NA,"","","BR","Siwan"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",18.1,NA,"","","BR","Siwan"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",9.4,NA,"","","BR","Siwan"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",29.6,NA,"","","BR","Siwan"
"98.Ever undergone a screening test for cervical cancer (%)",0.2,NA,"","","BR","Siwan"
"99.Ever undergone a breast examination for breast cancer (%)",0,NA,"","","BR","Siwan"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0,NA,"","","BR","Siwan"
"101. Women age 15 years and above who use any kind of tobacco (%)",4.6,NA,"","","BR","Siwan"
"102. Men age 15 years and above who use any kind of tobacco (%)",44.1,NA,"","","BR","Siwan"
"103. Women age 15 years and above who consume alcohol (%)",0.4,NA,"","","BR","Siwan"
"104. Men age 15 years and above who consume alcohol (%)",11.4,NA,"","","BR","Siwan"
"1. Female population age 6 years and above who ever attended school (%)",50.9,47.6,"","","BR","Supaul"
"2. Population below age 15 years (%)",39.8,42.4,"","","BR","Supaul"
"3. Sex ratio of the total population (females per 1,000 males)",1126,1123,"","","BR","Supaul"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",884,909,"","","BR","Supaul"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",67.9,55.9,"","","BR","Supaul"
"6. Deaths in the last 3 years registered with the civil authority (%)",28.7,NA,"","","BR","Supaul"
"7. Population living in households with electricity (%)",97.3,61,"","","BR","Supaul"
"8. Population living in households with an improved drinking-water source1 (%)",99.7,100,"","","BR","Supaul"
"9. Population living in households that use an improved sanitation facility2 (%)",50.7,16.4,"","","BR","Supaul"
"10. Households using clean fuel for cooking3 (%)",15,6.1,"","","BR","Supaul"
"11. Households using iodized salt (%)",94.3,98.2,"","","BR","Supaul"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",14.2,8.4,"","","BR","Supaul"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",6.8,NA,"","","BR","Supaul"
"14. Women who are literate4 (%)",42.1,NA,"","","BR","Supaul"
"15. Women with 10 or more years of schooling (%)",16.2,13.4,"","","BR","Supaul"
"16. Women age 20-24 years married before age 18 years (%)",55.9,60.8,"","","BR","Supaul"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",5.6,5.2,"","","BR","Supaul"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",17,18.6,"","","BR","Supaul"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",55.4,25.9,"","","BR","Supaul"
"20. Any method6 (%)",63.7,33.7,"","","BR","Supaul"
"21. Any modern method6 (%)",56.2,33.6,"","","BR","Supaul"
"22. Female sterilization (%)",50.5,32.1,"","","BR","Supaul"
"23. Male sterilization (%)",0,0.1,"","","BR","Supaul"
"24. IUD/PPIUD (%)",0.6,0.4,"","","BR","Supaul"
"25. Pill (%)",0.8,0.6,"","","BR","Supaul"
"26. Condom (%)",1.5,0.2,"","","BR","Supaul"
"27. Injectables (%)",1.7,0.1,"","","BR","Supaul"
"28. Total unmet need7 (%)",12.1,18.3,"","","BR","Supaul"
"29. Unmet need for spacing7 (%)",5.7,9.1,"","","BR","Supaul"
"30. Health worker ever talked to female non-users about family planning (%)",26.1,7.1,"","","BR","Supaul"
"31. Current users ever told about side effects of current method8 (%)",44.5,36.2,"","","BR","Supaul"
