"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"14. Women who are literate4 (%)",84.1,NA,"","","HP","Chamba"
"15. Women with 10 or more years of schooling (%)",50.9,48.4,"","","HP","Chamba"
"16. Women age 20-24 years married before age 18 years (%)",3.8,8.4,"","","HP","Chamba"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",1.9,2.8,"","","HP","Chamba"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",2,0.6,"","","HP","Chamba"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",87.3,71.8,"","","HP","Chamba"
"20. Any method6 (%)",81.8,51.6,"","","HP","Chamba"
"21. Any modern method6 (%)",65.2,43,"","","HP","Chamba"
"22. Female sterilization (%)",24.4,21.8,"","","HP","Chamba"
"23. Male sterilization (%)",18.4,9.8,"","","HP","Chamba"
"24. IUD/PPIUD (%)",0.2,0.4,"","","HP","Chamba"
"25. Pill (%)",0.9,1.5,"","","HP","Chamba"
"26. Condom (%)",19.3,9.5,"","","HP","Chamba"
"27. Injectables (%)",0,0,"","","HP","Chamba"
"28. Total unmet need7 (%)",6.2,16.1,"","","HP","Chamba"
"29. Unmet need for spacing7 (%)",2.9,6.3,"","","HP","Chamba"
"30. Health worker ever talked to female non-users about family planning (%)",31.8,12.8,"","","HP","Chamba"
"32. Mothers who had an antenatal check-up in the first trimester (%)",75.1,57.2,"","","HP","Chamba"
"33. Mothers who had at least 4 antenatal care visits (%)",62.7,47.5,"","","HP","Chamba"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",94,85.2,"","","HP","Chamba"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",65.4,38.9,"","","HP","Chamba"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",37.4,18.7,"","","HP","Chamba"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",98.7,90.2,"","","HP","Chamba"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",72.9,48,"","","HP","Chamba"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",4252,2778,"","","HP","Chamba"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",1.9,0,"","","HP","Chamba"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",70.8,NA,"","","HP","Chamba"
"42. Institutional births (%)",72,56.9,"","","HP","Chamba"
"43. Institutional births in public facility (%)",64.9,43.4,"","","HP","Chamba"
"44. Home births that were conducted by skilled health personnel10 (%)",4,3.6,"","","HP","Chamba"
"45. Births attended by skilled health personnel10 (%)",74.1,60.5,"","","HP","Chamba"
"46. Births delivered by caesarean section (%)",10.5,10.4,"","","HP","Chamba"
"47. Births in a private health facility that were delivered by caesarean section (%)",NA,51,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","HP","Chamba"
"48. Births in a public health facility that were delivered by caesarean section (%)",8.8,8.1,"","","HP","Chamba"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",100,64.6,"Based on 25-49 unweighted cases","","HP","Chamba"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",100,77.5,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","HP","Chamba"
"51. Children age 12-23 months who have received BCG (%)",100,93.5,"Based on 25-49 unweighted cases","","HP","Chamba"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",100,77.9,"Based on 25-49 unweighted cases","","HP","Chamba"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",100,82.3,"Based on 25-49 unweighted cases","","HP","Chamba"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",100,84.8,"Based on 25-49 unweighted cases","","HP","Chamba"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",52.9,NA,"Based on 25-49 unweighted cases","","HP","Chamba"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",100,NA,"Based on 25-49 unweighted cases","","HP","Chamba"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",100,70.7,"Based on 25-49 unweighted cases","","HP","Chamba"
"58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%)",77.8,60.2,"","","HP","Chamba"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",100,100,"Based on 25-49 unweighted cases","","HP","Chamba"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",0,0,"Based on 25-49 unweighted cases","","HP","Chamba"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",2,5.7,"","","HP","Chamba"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","HP","Chamba"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","HP","Chamba"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","HP","Chamba"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",1.6,1.1,"","","HP","Chamba"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,82.8,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","HP","Chamba"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",43.6,32.6,"","","HP","Chamba"
"68. Children under age 6 months exclusively breastfed16 (%)",61.5,77.8,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","HP","Chamba"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","HP","Chamba"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",18.1,9.1,"","","HP","Chamba"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","HP","Chamba"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",19.9,7.6,"","","HP","Chamba"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",42.6,29.9,"","","HP","Chamba"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",15.4,15,"","","HP","Chamba"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",5.8,4.8,"","","HP","Chamba"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",26,22.5,"","","HP","Chamba"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",9,2.4,"","","HP","Chamba"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",14.6,19.1,"","","HP","Chamba"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",23.2,20.8,"","","HP","Chamba"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",61.1,NA,"","","HP","Chamba"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",46.5,66.3,"","","HP","Chamba"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",43.9,50.6,"","","HP","Chamba"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",38.3,65.8,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","HP","Chamba"
"84. All women age 15-49 years who are anaemic22 (%)",43.7,51.2,"","","HP","Chamba"
"85. All women age 15-19 years who are anaemic22 (%)",47.4,50.5,"","","HP","Chamba"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",5.4,NA,"","","HP","Chamba"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",4.4,NA,"","","HP","Chamba"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",10.6,NA,"","","HP","Chamba"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",6.1,NA,"","","HP","Chamba"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",5,NA,"","","HP","Chamba"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",11.5,NA,"","","HP","Chamba"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",11.9,NA,"","","HP","Chamba"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",3.5,NA,"","","HP","Chamba"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",17.8,NA,"","","HP","Chamba"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",19.3,NA,"","","HP","Chamba"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",2.8,NA,"","","HP","Chamba"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",23.2,NA,"","","HP","Chamba"
"98. Ever undergone a screening test for cervical cancer (%)",0.2,NA,"","","HP","Chamba"
"99. Ever undergone a breast examination for breast cancer (%)",0,NA,"","","HP","Chamba"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0,NA,"","","HP","Chamba"
"101. Women age 15 years and above who use any kind of tobacco (%)",2.5,NA,"","","HP","Chamba"
"102. Men age 15 years and above who use any kind of tobacco (%)",40.3,NA,"","","HP","Chamba"
"103. Women age 15 years and above who consume alcohol (%)",0.6,NA,"","","HP","Chamba"
"104. Men age 15 years and above who consume alcohol (%)",40.5,NA,"","","HP","Chamba"
"1. Female population age 6 years and above who ever attended school (%)",73.8,71.2,"","","HP","Kinnaur"
"2. Population below age 15 years (%)",19.1,21.6,"","","HP","Kinnaur"
"3. Sex ratio of the total population (females per 1,000 males)",967,1048,"","","HP","Kinnaur"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",691,807,"","","HP","Kinnaur"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",96.7,95.4,"","","HP","Kinnaur"
"6. Deaths in the last 3 years registered with the civil authority (%)",96.8,NA,"","","HP","Kinnaur"
"7. Population living in households with electricity (%)",99.6,99.4,"","","HP","Kinnaur"
"8. Population living in households with an improved drinking-water source1 (%)",96.9,92.9,"","","HP","Kinnaur"
"9. Population living in households that use an improved sanitation facility2 (%)",80.1,69.2,"","","HP","Kinnaur"
"10. Households using clean fuel for cooking3 (%)",70.4,66.7,"","","HP","Kinnaur"
"11. Households using iodized salt (%)",99.5,99.7,"","","HP","Kinnaur"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",35.9,26.2,"","","HP","Kinnaur"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",8.6,NA,"Based on 25-49 unweighted cases","","HP","Kinnaur"
"14. Women who are literate4 (%)",89.1,NA,"","","HP","Kinnaur"
"15. Women with 10 or more years of schooling (%)",56.1,57.6,"","","HP","Kinnaur"
"16. Women age 20-24 years married before age 18 years (%)",27.9,22.5,"","","HP","Kinnaur"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",2.5,1,"","","HP","Kinnaur"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",9.3,6.3,"","","HP","Kinnaur"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",95.9,94.9,"","","HP","Kinnaur"
"20. Any method6 (%)",83.4,68.6,"","","HP","Kinnaur"
"21. Any modern method6 (%)",76.7,57.7,"","","HP","Kinnaur"
"22. Female sterilization (%)",26.7,21.2,"","","HP","Kinnaur"
"23. Male sterilization (%)",14.4,15.5,"","","HP","Kinnaur"
"24. IUD/PPIUD (%)",8.8,5.2,"","","HP","Kinnaur"
"25. Pill (%)",4.8,2.4,"","","HP","Kinnaur"
"26. Condom (%)",21,13.4,"","","HP","Kinnaur"
"27. Injectables (%)",0.4,0,"","","HP","Kinnaur"
"28. Total unmet need7 (%)",4.1,11.8,"","","HP","Kinnaur"
"29. Unmet need for spacing7 (%)",1.8,4.7,"","","HP","Kinnaur"
"30. Health worker ever talked to female non-users about family planning (%)",19.3,22.4,"","","HP","Kinnaur"
"31. Current users ever told about side effects of current method8 (%)",67.7,43.3,"","Based on 25-49 unweighted cases","HP","Kinnaur"
"32. Mothers who had an antenatal check-up in the first trimester (%)",77.8,82.2,"","","HP","Kinnaur"
"33. Mothers who had at least 4 antenatal care visits (%)",75.3,67.3,"","","HP","Kinnaur"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",91.3,90.7,"","","HP","Kinnaur"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",68.7,49.8,"","","HP","Kinnaur"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",45.2,23,"","","HP","Kinnaur"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",97.5,98.1,"","","HP","Kinnaur"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",83.4,77.6,"","","HP","Kinnaur"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",3884,5033,"","","HP","Kinnaur"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,3.2,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","HP","Kinnaur"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",85.6,NA,"","","HP","Kinnaur"
"42. Institutional births (%)",82.7,79.9,"","","HP","Kinnaur"
"43. Institutional births in public facility (%)",76.4,65.8,"","","HP","Kinnaur"
"44. Home births that were conducted by skilled health personnel10 (%)",1.8,2.8,"","","HP","Kinnaur"
"45. Births attended by skilled health personnel10 (%)",84.1,82.7,"","","HP","Kinnaur"
"46. Births delivered by caesarean section (%)",18.6,20.2,"","","HP","Kinnaur"
"47. Births in a private health facility that were delivered by caesarean section (%)",NA,52.3,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","HP","Kinnaur"
"48. Births in a public health facility that were delivered by caesarean section (%)",19.6,19.4,"","","HP","Kinnaur"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",91.7,82,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","HP","Kinnaur"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",91.7,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","HP","Kinnaur"
"51. Children age 12-23 months who have received BCG (%)",97.7,100,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","HP","Kinnaur"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",94.1,82,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","HP","Kinnaur"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",94.1,96.3,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","HP","Kinnaur"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",96.4,100,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","HP","Kinnaur"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",37.1,NA,"Based on 25-49 unweighted cases","","HP","Kinnaur"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",94.1,NA,"Based on 25-49 unweighted cases","","HP","Kinnaur"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",94.1,80.9,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","HP","Kinnaur"
"58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%)",82.4,62.7,"","","HP","Kinnaur"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",100,100,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","HP","Kinnaur"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",0,0,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","HP","Kinnaur"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",7.4,8.3,"","","HP","Kinnaur"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","HP","Kinnaur"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","HP","Kinnaur"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","HP","Kinnaur"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",0.8,3.5,"","","HP","Kinnaur"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","HP","Kinnaur"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",59.5,62.1,"","","HP","Kinnaur"
"68. Children under age 6 months exclusively breastfed16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","HP","Kinnaur"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","HP","Kinnaur"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",4.3,11.7,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","HP","Kinnaur"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","HP","Kinnaur"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",6.8,10.7,"","Based on 25-49 unweighted cases","HP","Kinnaur"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",32.2,18.4,"","","HP","Kinnaur"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",11.3,12.4,"","","HP","Kinnaur"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",4.3,5.4,"","","HP","Kinnaur"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",18.9,15.9,"","","HP","Kinnaur"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",9,2.4,"","","HP","Kinnaur"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",9.9,13.2,"","","HP","Kinnaur"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",26.4,27.6,"","","HP","Kinnaur"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",59.5,NA,"","","HP","Kinnaur"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",75.6,83.1,"","","HP","Kinnaur"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",52.2,81,"","","HP","Kinnaur"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","HP","Kinnaur"
"84. All women age 15-49 years who are anaemic22 (%)",51.7,80.8,"","","HP","Kinnaur"
"85. All women age 15-19 years who are anaemic22 (%)",52.4,81,"","","HP","Kinnaur"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",3.5,NA,"","","HP","Kinnaur"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",3.3,NA,"","","HP","Kinnaur"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",7.9,NA,"","","HP","Kinnaur"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",4,NA,"","","HP","Kinnaur"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",2.3,NA,"","","HP","Kinnaur"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",7.3,NA,"","","HP","Kinnaur"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",11.3,NA,"","","HP","Kinnaur"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",3.8,NA,"","","HP","Kinnaur"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",18.5,NA,"","","HP","Kinnaur"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",15.1,NA,"","","HP","Kinnaur"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",5.6,NA,"","","HP","Kinnaur"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",22.8,NA,"","","HP","Kinnaur"
"98. Ever undergone a screening test for cervical cancer (%)",0.8,NA,"","","HP","Kinnaur"
"99. Ever undergone a breast examination for breast cancer (%)",0.2,NA,"","","HP","Kinnaur"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0,NA,"","","HP","Kinnaur"
"101. Women age 15 years and above who use any kind of tobacco (%)",2,NA,"","","HP","Kinnaur"
"102. Men age 15 years and above who use any kind of tobacco (%)",44.1,NA,"","","HP","Kinnaur"
"103. Women age 15 years and above who consume alcohol (%)",0.9,NA,"","","HP","Kinnaur"
"104. Men age 15 years and above who consume alcohol (%)",50.6,NA,"","","HP","Kinnaur"
"1. Female population age 6 years and above who ever attended school (%)",81.6,77.9,"","","HP","Shimla"
"2. Population below age 15 years (%)",19,21.8,"","","HP","Shimla"
"3. Sex ratio of the total population (females per 1,000 males)",956,997,"","","HP","Shimla"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",808,1233,"","","HP","Shimla"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",99.1,94.9,"","","HP","Shimla"
"6. Deaths in the last 3 years registered with the civil authority (%)",96.3,NA,"","","HP","Shimla"
"7. Population living in households with electricity (%)",100,99.5,"","","HP","Shimla"
"8. Population living in households with an improved drinking-water source1 (%)",97.3,97.8,"","","HP","Shimla"
"9. Population living in households that use an improved sanitation facility2 (%)",87.3,74,"","","HP","Shimla"
"10. Households using clean fuel for cooking3 (%)",78,67.2,"","","HP","Shimla"
"11. Households using iodized salt (%)",99.9,98.9,"","","HP","Shimla"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",37.1,28.7,"","","HP","Shimla"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",9,NA,"Based on 25-49 unweighted cases","","HP","Shimla"
"14. Women who are literate4 (%)",93.4,NA,"","","HP","Shimla"
"15. Women with 10 or more years of schooling (%)",69.7,63.5,"","","HP","Shimla"
"16. Women age 20-24 years married before age 18 years (%)",6.1,8.9,"","","HP","Shimla"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",0.9,2.2,"","","HP","Shimla"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",6.1,1.9,"","","HP","Shimla"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",93.4,95,"","","HP","Shimla"
"20. Any method6 (%)",89.1,73.3,"","","HP","Shimla"
"21. Any modern method6 (%)",76,64.6,"","","HP","Shimla"
"22. Female sterilization (%)",36.8,38.7,"","","HP","Shimla"
"23. Male sterilization (%)",4.1,1.9,"","","HP","Shimla"
"24. IUD/PPIUD (%)",1.3,1.2,"","","HP","Shimla"
"25. Pill (%)",1.8,2.5,"","","HP","Shimla"
"26. Condom (%)",31.2,20.2,"","","HP","Shimla"
"27. Injectables (%)",0.4,0.2,"","","HP","Shimla"
"28. Total unmet need7 (%)",3.8,8.9,"","","HP","Shimla"
"29. Unmet need for spacing7 (%)",1.3,1.9,"","","HP","Shimla"
"30. Health worker ever talked to female non-users about family planning (%)",29.1,13.2,"","","HP","Shimla"
"31. Current users ever told about side effects of current method8 (%)",76.9,43.4,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","HP","Shimla"
"32. Mothers who had an antenatal check-up in the first trimester (%)",83.1,78.2,"","","HP","Shimla"
"33. Mothers who had at least 4 antenatal care visits (%)",85.3,78.9,"","","HP","Shimla"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",95.5,85.4,"","","HP","Shimla"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",77.2,54.3,"","","HP","Shimla"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",53.3,21.2,"","","HP","Shimla"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",100,96.2,"","","HP","Shimla"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",91.6,74.5,"","","HP","Shimla"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",6658,4036,"","","HP","Shimla"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,2.6,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","HP","Shimla"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",91.2,NA,"","","HP","Shimla"
"42. Institutional births (%)",92.2,77.3,"","","HP","Shimla"
"43. Institutional births in public facility (%)",81.9,69.1,"","","HP","Shimla"
"44. Home births that were conducted by skilled health personnel10 (%)",0.7,1.1,"","","HP","Shimla"
"45. Births attended by skilled health personnel10 (%)",91.3,78.8,"","","HP","Shimla"
"46. Births delivered by caesarean section (%)",12.9,16.4,"","","HP","Shimla"
"47. Births in a private health facility that were delivered by caesarean section (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","HP","Shimla"
"48. Births in a public health facility that were delivered by caesarean section (%)",13.9,18.1,"","","HP","Shimla"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",96.5,87.3,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","HP","Shimla"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",98.2,88.8,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","HP","Shimla"
"51. Children age 12-23 months who have received BCG (%)",100,100,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","HP","Shimla"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",98.3,89.6,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","HP","Shimla"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",98.3,91.8,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","HP","Shimla"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",96.5,97.8,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","HP","Shimla"
