"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",79.8,67.2,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AS","Nalbari"
"51. Children age 12-23 months who have received BCG (%)",89.9,89.4,"Based on 25-49 unweighted cases","","AS","Nalbari"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",73.4,55.5,"Based on 25-49 unweighted cases","","AS","Nalbari"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",85.2,83,"Based on 25-49 unweighted cases","","AS","Nalbari"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",87.7,79.7,"Based on 25-49 unweighted cases","","AS","Nalbari"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",24.4,NA,"Based on 25-49 unweighted cases","","AS","Nalbari"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",44.1,NA,"Based on 25-49 unweighted cases","","AS","Nalbari"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",71.1,59,"Based on 25-49 unweighted cases","","AS","Nalbari"
"58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%)",58.4,54.9,"","","AS","Nalbari"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",97.6,96.5,"Based on 25-49 unweighted cases","","AS","Nalbari"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",0,1.6,"Based on 25-49 unweighted cases","","AS","Nalbari"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",3.6,1.3,"","","AS","Nalbari"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AS","Nalbari"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AS","Nalbari"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AS","Nalbari"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",2.2,0,"","","AS","Nalbari"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",64.1,NA,"","Percentage not shown; based on fewer than 25 unweighted cases","AS","Nalbari"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",41.8,71.9,"","","AS","Nalbari"
"68. Children under age 6 months exclusively breastfed16 (%)",NA,81.7,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","AS","Nalbari"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AS","Nalbari"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",9.1,2.5,"","","AS","Nalbari"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AS","Nalbari"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",8.8,2.4,"","","AS","Nalbari"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",27.5,26.8,"","","AS","Nalbari"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",15.4,15.3,"","","AS","Nalbari"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",4.9,6.2,"","","AS","Nalbari"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",26.7,20,"","","AS","Nalbari"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",4.6,1.8,"","","AS","Nalbari"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",16.4,20.5,"","","AS","Nalbari"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",21.8,17.7,"","","AS","Nalbari"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",75,NA,"","","AS","Nalbari"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",71,45.3,"","","AS","Nalbari"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",66.9,44.5,"","","AS","Nalbari"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",53.2,36.8,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AS","Nalbari"
"84. All women age 15-49 years who are anaemic22 (%)",66.4,44.1,"","","AS","Nalbari"
"85. All women age 15-19 years who are anaemic22 (%)",66.8,43.4,"","","AS","Nalbari"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",8,NA,"","","AS","Nalbari"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",8,NA,"","","AS","Nalbari"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",17.4,NA,"","","AS","Nalbari"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",9.7,NA,"","","AS","Nalbari"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",9.7,NA,"","","AS","Nalbari"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",20.9,NA,"","","AS","Nalbari"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",12,NA,"","","AS","Nalbari"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",5,NA,"","","AS","Nalbari"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",22.5,NA,"","","AS","Nalbari"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",15.7,NA,"","","AS","Nalbari"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",5.1,NA,"","","AS","Nalbari"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",24.9,NA,"","","AS","Nalbari"
"98.Ever undergone a screening test for cervical cancer (%)",0.9,NA,"","","AS","Nalbari"
"99.Ever undergone a breast examination for breast cancer (%)",1,NA,"","","AS","Nalbari"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.8,NA,"","","AS","Nalbari"
"101. Women age 15 years and above who use any kind of tobacco (%)",11.7,NA,"","","AS","Nalbari"
"102. Men age 15 years and above who use any kind of tobacco (%)",42,NA,"","","AS","Nalbari"
"103. Women age 15 years and above who consume alcohol (%)",2.4,NA,"","","AS","Nalbari"
"104. Men age 15 years and above who consume alcohol (%)",15.5,NA,"","","AS","Nalbari"
"1. Female population age 6 years and above who ever attended school (%)",87.1,NA,"","","AS","Sivasagar"
"2. Population below age 15 years (%)",23.8,NA,"","","AS","Sivasagar"
"3. Sex ratio of the total population (females per 1,000 males)",989,NA,"","","AS","Sivasagar"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",915,NA,"","","AS","Sivasagar"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",97.1,NA,"","","AS","Sivasagar"
"6. Deaths in the last 3 years registered with the civil authority (%)",57.9,NA,"","","AS","Sivasagar"
"7. Population living in households with electricity (%)",97,NA,"","","AS","Sivasagar"
"8. Population living in households with an improved drinking-water source1 (%)",92.7,NA,"","","AS","Sivasagar"
"9. Population living in households that use an improved sanitation facility2 (%)",82.3,NA,"","","AS","Sivasagar"
"10. Households using clean fuel for cooking3 (%)",45.5,NA,"","","AS","Sivasagar"
"11. Households using iodized salt (%)",99.8,NA,"","","AS","Sivasagar"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",60.7,NA,"","","AS","Sivasagar"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",5.7,NA,"","","AS","Sivasagar"
"14. Women who are literate4 (%)",86.6,NA,"","","AS","Sivasagar"
"15. Women with 10 or more years of schooling (%)",47.1,NA,"","","AS","Sivasagar"
"16. Women age 20-24 years married before age 18 years (%)",27.9,NA,"","","AS","Sivasagar"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",0.8,NA,"","","AS","Sivasagar"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",12.8,NA,"","","AS","Sivasagar"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",75.7,NA,"","","AS","Sivasagar"
"20. Any method6 (%)",67.3,NA,"","","AS","Sivasagar"
"21. Any modern method6 (%)",39.5,NA,"","","AS","Sivasagar"
"22. Female sterilization (%)",12.4,NA,"","","AS","Sivasagar"
"23. Male sterilization (%)",0,NA,"","","AS","Sivasagar"
"24. IUD/PPIUD (%)",4.4,NA,"","","AS","Sivasagar"
"25. Pill (%)",16.3,NA,"","","AS","Sivasagar"
"26. Condom (%)",5.1,NA,"","","AS","Sivasagar"
"27. Injectables (%)",0.3,NA,"","","AS","Sivasagar"
"28. Total unmet need7 (%)",8.3,NA,"","","AS","Sivasagar"
"29. Unmet need for spacing7 (%)",3.2,NA,"","","AS","Sivasagar"
"30. Health worker ever talked to female non-users about family planning (%)",22.1,NA,"","","AS","Sivasagar"
"31. Current users ever told about side effects of current method8 (%)",80.1,NA,"","","AS","Sivasagar"
"32. Mothers who had an antenatal check-up in the first trimester (%)",85.1,NA,"","","AS","Sivasagar"
"33. Mothers who had at least 4 antenatal care visits (%)",80.9,NA,"","","AS","Sivasagar"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",96.5,NA,"","","AS","Sivasagar"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",53.7,NA,"","","AS","Sivasagar"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",23.8,NA,"","","AS","Sivasagar"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",100,NA,"","","AS","Sivasagar"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",73.8,NA,"","","AS","Sivasagar"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",5466,NA,"","","AS","Sivasagar"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","AS","Sivasagar"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",83.4,NA,"","","AS","Sivasagar"
"42. Institutional births (%)",95.3,NA,"","","AS","Sivasagar"
"43. Institutional births in public facility (%)",76.2,NA,"","","AS","Sivasagar"
"44. Home births that were conducted by skilled health personnel10 (%)",0.4,NA,"","","AS","Sivasagar"
"45. Births attended by skilled health personnel10 (%)",95.6,NA,"","","AS","Sivasagar"
"46. Births delivered by caesarean section (%)",30,NA,"","","AS","Sivasagar"
"47. Births in a private health facility that were delivered by caesarean section (%)",75.3,NA,"Based on 25-49 unweighted cases","","AS","Sivasagar"
"48. Births in a public health facility that were delivered by caesarean section (%)",20.6,NA,"","","AS","Sivasagar"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",77.6,NA,"Based on 25-49 unweighted cases","","AS","Sivasagar"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",76.7,NA,"Based on 25-49 unweighted cases","","AS","Sivasagar"
"51. Children age 12-23 months who have received BCG (%)",95.7,NA,"Based on 25-49 unweighted cases","","AS","Sivasagar"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",81.9,NA,"Based on 25-49 unweighted cases","","AS","Sivasagar"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",90.5,NA,"Based on 25-49 unweighted cases","","AS","Sivasagar"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",90.5,NA,"Based on 25-49 unweighted cases","","AS","Sivasagar"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",22.5,NA,"Based on 25-49 unweighted cases","","AS","Sivasagar"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",30.4,NA,"Based on 25-49 unweighted cases","","AS","Sivasagar"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",83.8,NA,"Based on 25-49 unweighted cases","","AS","Sivasagar"
"58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%)",64.9,NA,"","","AS","Sivasagar"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",97.8,NA,"Based on 25-49 unweighted cases","","AS","Sivasagar"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",2.2,NA,"Based on 25-49 unweighted cases","","AS","Sivasagar"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",5.1,NA,"","","AS","Sivasagar"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","AS","Sivasagar"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","AS","Sivasagar"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","AS","Sivasagar"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",0.4,NA,"","","AS","Sivasagar"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",58.3,NA,"","","AS","Sivasagar"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",54.9,NA,"","","AS","Sivasagar"
"68. Children under age 6 months exclusively breastfed16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","AS","Sivasagar"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","AS","Sivasagar"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",24.8,NA,"","","AS","Sivasagar"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","AS","Sivasagar"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",24.4,NA,"","","AS","Sivasagar"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",26.1,NA,"","","AS","Sivasagar"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",21.1,NA,"","","AS","Sivasagar"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",6.1,NA,"","","AS","Sivasagar"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",25.9,NA,"","","AS","Sivasagar"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",3.5,NA,"","","AS","Sivasagar"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",20.5,NA,"","","AS","Sivasagar"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",21.5,NA,"","","AS","Sivasagar"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",60.4,NA,"","","AS","Sivasagar"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",67.5,NA,"","","AS","Sivasagar"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",68,NA,"","","AS","Sivasagar"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",54.3,NA,"Based on 25-49 unweighted cases","","AS","Sivasagar"
"84. All women age 15-49 years who are anaemic22 (%)",67.6,NA,"","","AS","Sivasagar"
"85. All women age 15-19 years who are anaemic22 (%)",67.2,NA,"","","AS","Sivasagar"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",7.9,NA,"","","AS","Sivasagar"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",6.2,NA,"","","AS","Sivasagar"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",15.3,NA,"","","AS","Sivasagar"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",7.7,NA,"","","AS","Sivasagar"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",8.8,NA,"","","AS","Sivasagar"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",17.2,NA,"","","AS","Sivasagar"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",11.5,NA,"","","AS","Sivasagar"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",5.9,NA,"","","AS","Sivasagar"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",22,NA,"","","AS","Sivasagar"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",15.8,NA,"","","AS","Sivasagar"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",6.8,NA,"","","AS","Sivasagar"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",26,NA,"","","AS","Sivasagar"
"98.Ever undergone a screening test for cervical cancer (%)",0.2,NA,"","","AS","Sivasagar"
"99.Ever undergone a breast examination for breast cancer (%)",0.3,NA,"","","AS","Sivasagar"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.5,NA,"","","AS","Sivasagar"
"101. Women age 15 years and above who use any kind of tobacco (%)",25.5,NA,"","","AS","Sivasagar"
"102. Men age 15 years and above who use any kind of tobacco (%)",58.4,NA,"","","AS","Sivasagar"
"103. Women age 15 years and above who consume alcohol (%)",13.5,NA,"","","AS","Sivasagar"
"104. Men age 15 years and above who consume alcohol (%)",42.9,NA,"","","AS","Sivasagar"
"1. Female population age 6 years and above who ever attended school (%)",74.9,NA,"","","AS","Sonitpur"
"2. Population below age 15 years (%)",26.6,NA,"","","AS","Sonitpur"
"3. Sex ratio of the total population (females per 1,000 males)",1027,NA,"","","AS","Sonitpur"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",1325,NA,"","","AS","Sonitpur"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",96,NA,"","","AS","Sonitpur"
"6. Deaths in the last 3 years registered with the civil authority (%)",77.9,NA,"","","AS","Sonitpur"
"7. Population living in households with electricity (%)",88.2,NA,"","","AS","Sonitpur"
"8. Population living in households with an improved drinking-water source1 (%)",82.9,NA,"","","AS","Sonitpur"
"9. Population living in households that use an improved sanitation facility2 (%)",72.2,NA,"","","AS","Sonitpur"
"10. Households using clean fuel for cooking3 (%)",45.8,NA,"","","AS","Sonitpur"
"11. Households using iodized salt (%)",99.4,NA,"","","AS","Sonitpur"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",66.9,NA,"","","AS","Sonitpur"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",3.6,NA,"","","AS","Sonitpur"
"14. Women who are literate4 (%)",76.9,NA,"","","AS","Sonitpur"
"15. Women with 10 or more years of schooling (%)",24.3,NA,"","","AS","Sonitpur"
"16. Women age 20-24 years married before age 18 years (%)",24,NA,"","","AS","Sonitpur"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",0.3,NA,"","","AS","Sonitpur"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",6.5,NA,"","","AS","Sonitpur"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",63.4,NA,"","","AS","Sonitpur"
"20. Any method6 (%)",74.4,NA,"","","AS","Sonitpur"
"21. Any modern method6 (%)",58.9,NA,"","","AS","Sonitpur"
"22. Female sterilization (%)",9.1,NA,"","","AS","Sonitpur"
"23. Male sterilization (%)",0.1,NA,"","","AS","Sonitpur"
"24. IUD/PPIUD (%)",1.7,NA,"","","AS","Sonitpur"
"25. Pill (%)",41.9,NA,"","","AS","Sonitpur"
"26. Condom (%)",5.3,NA,"","","AS","Sonitpur"
"27. Injectables (%)",0.6,NA,"","","AS","Sonitpur"
"28. Total unmet need7 (%)",5.8,NA,"","","AS","Sonitpur"
"29. Unmet need for spacing7 (%)",2,NA,"","","AS","Sonitpur"
"30. Health worker ever talked to female non-users about family planning (%)",20.5,NA,"","","AS","Sonitpur"
"31. Current users ever told about side effects of current method8 (%)",72,NA,"","","AS","Sonitpur"
"32. Mothers who had an antenatal check-up in the first trimester (%)",48.8,NA,"","","AS","Sonitpur"
"33. Mothers who had at least 4 antenatal care visits (%)",45.5,NA,"","","AS","Sonitpur"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",99.2,NA,"","","AS","Sonitpur"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",56.4,NA,"","","AS","Sonitpur"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",16.9,NA,"","","AS","Sonitpur"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",98.5,NA,"","","AS","Sonitpur"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",63.5,NA,"","","AS","Sonitpur"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",5123,NA,"","","AS","Sonitpur"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",4.8,NA,"Based on 25-49 unweighted cases","","AS","Sonitpur"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",67.4,NA,"","","AS","Sonitpur"
"42. Institutional births (%)",83.5,NA,"","","AS","Sonitpur"
"43. Institutional births in public facility (%)",73.1,NA,"","","AS","Sonitpur"
"44. Home births that were conducted by skilled health personnel10 (%)",1.3,NA,"","","AS","Sonitpur"
"45. Births attended by skilled health personnel10 (%)",82.8,NA,"","","AS","Sonitpur"
"46. Births delivered by caesarean section (%)",21.1,NA,"","","AS","Sonitpur"
"47. Births in a private health facility that were delivered by caesarean section (%)",73.4,NA,"Based on 25-49 unweighted cases","","AS","Sonitpur"
"48. Births in a public health facility that were delivered by caesarean section (%)",18.5,NA,"","","AS","Sonitpur"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",70.9,NA,"","","AS","Sonitpur"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",76.8,NA,"Based on 25-49 unweighted cases","","AS","Sonitpur"
"51. Children age 12-23 months who have received BCG (%)",90.4,NA,"","","AS","Sonitpur"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",76.5,NA,"","","AS","Sonitpur"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",76.8,NA,"","","AS","Sonitpur"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",80.4,NA,"","","AS","Sonitpur"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",21.5,NA,"","","AS","Sonitpur"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",62.4,NA,"","","AS","Sonitpur"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",75,NA,"","","AS","Sonitpur"
"58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%)",58.7,NA,"","","AS","Sonitpur"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",100,NA,"Based on 25-49 unweighted cases","","AS","Sonitpur"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",0,NA,"Based on 25-49 unweighted cases","","AS","Sonitpur"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",4.3,NA,"","","AS","Sonitpur"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","AS","Sonitpur"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","AS","Sonitpur"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","AS","Sonitpur"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",2.4,NA,"","","AS","Sonitpur"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",42.6,NA,"","","AS","Sonitpur"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",49.8,NA,"","","AS","Sonitpur"
"68. Children under age 6 months exclusively breastfed16 (%)",65.6,NA,"Based on 25-49 unweighted cases","","AS","Sonitpur"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","AS","Sonitpur"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",4.4,NA,"","","AS","Sonitpur"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","AS","Sonitpur"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",4.3,NA,"","","AS","Sonitpur"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",36.7,NA,"","","AS","Sonitpur"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",13.1,NA,"","","AS","Sonitpur"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",4.5,NA,"","","AS","Sonitpur"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",21.9,NA,"","","AS","Sonitpur"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",3.2,NA,"","","AS","Sonitpur"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",21.4,NA,"","","AS","Sonitpur"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",13.1,NA,"","","AS","Sonitpur"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",68.8,NA,"","","AS","Sonitpur"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",69.4,NA,"","","AS","Sonitpur"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",64.3,NA,"","","AS","Sonitpur"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",47.3,NA,"Based on 25-49 unweighted cases","","AS","Sonitpur"
"84. All women age 15-49 years who are anaemic22 (%)",63.6,NA,"","","AS","Sonitpur"
"85. All women age 15-19 years who are anaemic22 (%)",55.5,NA,"","","AS","Sonitpur"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",5.1,NA,"","","AS","Sonitpur"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",3.9,NA,"","","AS","Sonitpur"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",9.5,NA,"","","AS","Sonitpur"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",5.9,NA,"","","AS","Sonitpur"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",4.6,NA,"","","AS","Sonitpur"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",11.1,NA,"","","AS","Sonitpur"
