"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",17.1,NA,"","","TG","Suryapet"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",5.8,NA,"","","TG","Suryapet"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",27.3,NA,"","","TG","Suryapet"
"98. Ever undergone a screening test for cervical cancer (%)",5.3,NA,"","","TG","Suryapet"
"99. Ever undergone a breast examination for breast cancer (%)",0.4,NA,"","","TG","Suryapet"
"100. Ever undergone an oral cavity examination for oral cancer (%)",4.1,NA,"","","TG","Suryapet"
"101. Women age 15 years and above who use any kind of tobacco (%)",3,NA,"","","TG","Suryapet"
"102. Men age 15 years and above who use any kind of tobacco (%)",20.8,NA,"","","TG","Suryapet"
"103. Women age 15 years and above who consume alcohol (%)",6.1,NA,"","","TG","Suryapet"
"104. Men age 15 years and above who consume alcohol (%)",46.7,NA,"","","TG","Suryapet"
"1. Female population age 6 years and above who ever attended school (%)",53.1,NA,"","","TG","Vikarabad"
"2. Population below age 15 years (%)",24.9,NA,"","","TG","Vikarabad"
"3. Sex ratio of the total population (females per 1,000 males)",998,NA,"","","TG","Vikarabad"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",775,NA,"","","TG","Vikarabad"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",91.6,NA,"","","TG","Vikarabad"
"6. Deaths in the last 3 years registered with the civil authority (%)",57.6,NA,"","","TG","Vikarabad"
"7. Population living in households with electricity (%)",99.1,NA,"","","TG","Vikarabad"
"8. Population living in households with an improved drinking-water source1 (%)",99.7,NA,"","","TG","Vikarabad"
"9. Population living in households that use an improved sanitation facility2 (%)",66.7,NA,"","","TG","Vikarabad"
"10. Households using clean fuel for cooking3 (%)",76,NA,"","","TG","Vikarabad"
"11. Households using iodized salt (%)",89.1,NA,"","","TG","Vikarabad"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",59.6,NA,"","","TG","Vikarabad"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",6.4,NA,"","","TG","Vikarabad"
"14. Women who are literate4 (%)",59.3,NA,"","","TG","Vikarabad"
"15. Women with 10 or more years of schooling (%)",38.3,NA,"","","TG","Vikarabad"
"16. Women age 20-24 years married before age 18 years (%)",39.8,NA,"","","TG","Vikarabad"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",2,NA,"","","TG","Vikarabad"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",10,NA,"","","TG","Vikarabad"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",93.3,NA,"","","TG","Vikarabad"
"20. Any method6 (%)",69.8,NA,"","","TG","Vikarabad"
"21. Any modern method6 (%)",69.8,NA,"","","TG","Vikarabad"
"22. Female sterilization (%)",68.7,NA,"","","TG","Vikarabad"
"23. Male sterilization (%)",0,NA,"","","TG","Vikarabad"
"24. IUD/PPIUD (%)",0.3,NA,"","","TG","Vikarabad"
"25. Pill (%)",0,NA,"","","TG","Vikarabad"
"26. Condom (%)",0.4,NA,"","","TG","Vikarabad"
"27. Injectables (%)",0,NA,"","","TG","Vikarabad"
"28. Total unmet need7 (%)",4.6,NA,"","","TG","Vikarabad"
"29. Unmet need for spacing7 (%)",3,NA,"","","TG","Vikarabad"
"30. Health worker ever talked to female non-users about family planning (%)",8.6,NA,"","","TG","Vikarabad"
"31. Current users ever told about side effects of current method8 (%)",36.5,NA,"","","TG","Vikarabad"
"32. Mothers who had an antenatal check-up in the first trimester (%)",78,NA,"","","TG","Vikarabad"
"33. Mothers who had at least 4 antenatal care visits (%)",54.8,NA,"","","TG","Vikarabad"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",83.2,NA,"","","TG","Vikarabad"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",37.2,NA,"","","TG","Vikarabad"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",24.4,NA,"","","TG","Vikarabad"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",98.7,NA,"","","TG","Vikarabad"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",80.8,NA,"","","TG","Vikarabad"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",3201,NA,"","","TG","Vikarabad"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","TG","Vikarabad"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",86.9,NA,"","","TG","Vikarabad"
"42. Institutional births (%)",95,NA,"","","TG","Vikarabad"
"43. Institutional births in public facility (%)",54.9,NA,"","","TG","Vikarabad"
"44. Home births that were conducted by skilled health personnel10 (%)",2,NA,"","","TG","Vikarabad"
"45. Births attended by skilled health personnel10 (%)",86.7,NA,"","","TG","Vikarabad"
"46. Births delivered by caesarean section (%)",48,NA,"","","TG","Vikarabad"
"47. Births in a private health facility that were delivered by caesarean section (%)",69.5,NA,"","","TG","Vikarabad"
"48. Births in a public health facility that were delivered by caesarean section (%)",36.6,NA,"","","TG","Vikarabad"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",86.2,NA,"","","TG","Vikarabad"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",88.7,NA,"","","TG","Vikarabad"
"51. Children age 12-23 months who have received BCG (%)",98.4,NA,"","","TG","Vikarabad"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",87.7,NA,"","","TG","Vikarabad"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",90.7,NA,"","","TG","Vikarabad"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",93.6,NA,"","","TG","Vikarabad"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",33.9,NA,"","","TG","Vikarabad"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",3.4,NA,"","","TG","Vikarabad"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",89.2,NA,"","","TG","Vikarabad"
"58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%)",66.1,NA,"","","TG","Vikarabad"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",98.4,NA,"","","TG","Vikarabad"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",1.6,NA,"","","TG","Vikarabad"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",13,NA,"","","TG","Vikarabad"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",44.5,NA,"Based on 25-49 unweighted cases","","TG","Vikarabad"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",31.6,NA,"Based on 25-49 unweighted cases","","TG","Vikarabad"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",77,NA,"Based on 25-49 unweighted cases","","TG","Vikarabad"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",2.5,NA,"","","TG","Vikarabad"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",77.8,NA,"","","TG","Vikarabad"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",39.7,NA,"","","TG","Vikarabad"
"68. Children under age 6 months exclusively breastfed16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","TG","Vikarabad"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","TG","Vikarabad"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",10.8,NA,"","","TG","Vikarabad"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","TG","Vikarabad"
"72. Total children age 6-23 months receiving an adequate diet16, 17 (%)",11.1,NA,"","","TG","Vikarabad"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",32.1,NA,"","","TG","Vikarabad"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",20,NA,"","","TG","Vikarabad"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",5.8,NA,"","","TG","Vikarabad"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",37.1,NA,"","","TG","Vikarabad"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",0.8,NA,"","","TG","Vikarabad"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",25.6,NA,"","","TG","Vikarabad"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",25.7,NA,"","","TG","Vikarabad"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",38.2,NA,"","","TG","Vikarabad"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",70,NA,"","","TG","Vikarabad"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",61.3,NA,"","","TG","Vikarabad"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","TG","Vikarabad"
"84. All women age 15-49 years who are anaemic22 (%)",61,NA,"","","TG","Vikarabad"
"85. All women age 15-19 years who are anaemic22 (%)",62,NA,"","","TG","Vikarabad"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",4.8,NA,"","","TG","Vikarabad"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",4.1,NA,"","","TG","Vikarabad"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",10.8,NA,"","","TG","Vikarabad"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",5.7,NA,"","","TG","Vikarabad"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",7.5,NA,"","","TG","Vikarabad"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",14.3,NA,"","","TG","Vikarabad"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",15,NA,"","","TG","Vikarabad"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",7.8,NA,"","","TG","Vikarabad"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",27,NA,"","","TG","Vikarabad"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",17.9,NA,"","","TG","Vikarabad"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",8.9,NA,"","","TG","Vikarabad"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",30.3,NA,"","","TG","Vikarabad"
"98. Ever undergone a screening test for cervical cancer (%)",2.8,NA,"","","TG","Vikarabad"
"99. Ever undergone a breast examination for breast cancer (%)",0.1,NA,"","","TG","Vikarabad"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.6,NA,"","","TG","Vikarabad"
"101. Women age 15 years and above who use any kind of tobacco (%)",11.6,NA,"","","TG","Vikarabad"
"102. Men age 15 years and above who use any kind of tobacco (%)",29.2,NA,"","","TG","Vikarabad"
"103. Women age 15 years and above who consume alcohol (%)",17,NA,"","","TG","Vikarabad"
"104. Men age 15 years and above who consume alcohol (%)",44.7,NA,"","","TG","Vikarabad"
"1. Female population age 6 years and above who ever attended school (%)",49.3,NA,"","","TG","Wanaparthy"
"2. Population below age 15 years (%)",24.8,NA,"","","TG","Wanaparthy"
"3. Sex ratio of the total population (females per 1,000 males)",1018,NA,"","","TG","Wanaparthy"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",987,NA,"","","TG","Wanaparthy"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",90.5,NA,"","","TG","Wanaparthy"
"6. Deaths in the last 3 years registered with the civil authority (%)",75.7,NA,"","","TG","Wanaparthy"
"7. Population living in households with electricity (%)",99.2,NA,"","","TG","Wanaparthy"
"8. Population living in households with an improved drinking-water source1 (%)",99.4,NA,"","","TG","Wanaparthy"
"9. Population living in households that use an improved sanitation facility2 (%)",75.9,NA,"","","TG","Wanaparthy"
"10. Households using clean fuel for cooking3 (%)",88.9,NA,"","","TG","Wanaparthy"
"11. Households using iodized salt (%)",93.5,NA,"","","TG","Wanaparthy"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",70.1,NA,"","","TG","Wanaparthy"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",9.5,NA,"","","TG","Wanaparthy"
"14. Women who are literate4 (%)",52.1,NA,"","","TG","Wanaparthy"
"15. Women with 10 or more years of schooling (%)",37,NA,"","","TG","Wanaparthy"
"16. Women age 20-24 years married before age 18 years (%)",32.6,NA,"","","TG","Wanaparthy"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",4.6,NA,"","","TG","Wanaparthy"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",4.7,NA,"","","TG","Wanaparthy"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",95.5,NA,"","","TG","Wanaparthy"
"20. Any method6 (%)",77.3,NA,"","","TG","Wanaparthy"
"21. Any modern method6 (%)",75.7,NA,"","","TG","Wanaparthy"
"22. Female sterilization (%)",74.4,NA,"","","TG","Wanaparthy"
"23. Male sterilization (%)",0,NA,"","","TG","Wanaparthy"
"24. IUD/PPIUD (%)",0.2,NA,"","","TG","Wanaparthy"
"25. Pill (%)",0.3,NA,"","","TG","Wanaparthy"
"26. Condom (%)",0.3,NA,"","","TG","Wanaparthy"
"27. Injectables (%)",0,NA,"","","TG","Wanaparthy"
"28. Total unmet need7 (%)",3.6,NA,"","","TG","Wanaparthy"
"29. Unmet need for spacing7 (%)",2.1,NA,"","","TG","Wanaparthy"
"30. Health worker ever talked to female non-users about family planning (%)",22.3,NA,"","","TG","Wanaparthy"
"31. Current users ever told about side effects of current method8 (%)",36.6,NA,"","","TG","Wanaparthy"
"32. Mothers who had an antenatal check-up in the first trimester (%)",91.4,NA,"","","TG","Wanaparthy"
"33. Mothers who had at least 4 antenatal care visits (%)",62.8,NA,"","","TG","Wanaparthy"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",92.6,NA,"","","TG","Wanaparthy"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",64.3,NA,"","","TG","Wanaparthy"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",38.8,NA,"","","TG","Wanaparthy"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",100,NA,"","","TG","Wanaparthy"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",87.6,NA,"","","TG","Wanaparthy"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",2989,NA,"","","TG","Wanaparthy"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","TG","Wanaparthy"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",83.6,NA,"","","TG","Wanaparthy"
"42. Institutional births (%)",99,NA,"","","TG","Wanaparthy"
"43. Institutional births in public facility (%)",51.4,NA,"","","TG","Wanaparthy"
"44. Home births that were conducted by skilled health personnel10 (%)",1.1,NA,"","","TG","Wanaparthy"
"45. Births attended by skilled health personnel10 (%)",96.6,NA,"","","TG","Wanaparthy"
"46. Births delivered by caesarean section (%)",50.9,NA,"","","TG","Wanaparthy"
"47. Births in a private health facility that were delivered by caesarean section (%)",68.3,NA,"","","TG","Wanaparthy"
"48. Births in a public health facility that were delivered by caesarean section (%)",35.8,NA,"","","TG","Wanaparthy"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",87,NA,"Based on 25-49 unweighted cases","","TG","Wanaparthy"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",94.7,NA,"Based on 25-49 unweighted cases","","TG","Wanaparthy"
"51. Children age 12-23 months who have received BCG (%)",97.3,NA,"Based on 25-49 unweighted cases","","TG","Wanaparthy"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",87,NA,"Based on 25-49 unweighted cases","","TG","Wanaparthy"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",91.9,NA,"Based on 25-49 unweighted cases","","TG","Wanaparthy"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",97.3,NA,"Based on 25-49 unweighted cases","","TG","Wanaparthy"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",30.4,NA,"Based on 25-49 unweighted cases","","TG","Wanaparthy"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",0,NA,"Based on 25-49 unweighted cases","","TG","Wanaparthy"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",86.9,NA,"Based on 25-49 unweighted cases","","TG","Wanaparthy"
"58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%)",71.4,NA,"","","TG","Wanaparthy"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",100,NA,"Based on 25-49 unweighted cases","","TG","Wanaparthy"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",0,NA,"Based on 25-49 unweighted cases","","TG","Wanaparthy"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",5,NA,"","","TG","Wanaparthy"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","TG","Wanaparthy"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","TG","Wanaparthy"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","TG","Wanaparthy"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",1.7,NA,"","","TG","Wanaparthy"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",82.3,NA,"Based on 25-49 unweighted cases","","TG","Wanaparthy"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",43.5,NA,"","","TG","Wanaparthy"
"68. Children under age 6 months exclusively breastfed16 (%)",75.2,NA,"Based on 25-49 unweighted cases","","TG","Wanaparthy"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","TG","Wanaparthy"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",1.8,NA,"Based on 25-49 unweighted cases","","TG","Wanaparthy"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","TG","Wanaparthy"
"72. Total children age 6-23 months receiving an adequate diet16, 17 (%)",7.5,NA,"","","TG","Wanaparthy"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",40.4,NA,"","","TG","Wanaparthy"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",15.1,NA,"","","TG","Wanaparthy"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",4.4,NA,"","","TG","Wanaparthy"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",33.2,NA,"","","TG","Wanaparthy"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",4.9,NA,"","","TG","Wanaparthy"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",24.6,NA,"","","TG","Wanaparthy"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",23.5,NA,"","","TG","Wanaparthy"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",37.1,NA,"","","TG","Wanaparthy"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",75.3,NA,"","","TG","Wanaparthy"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",58.5,NA,"","","TG","Wanaparthy"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",63.5,NA,"Based on 25-49 unweighted cases","","TG","Wanaparthy"
"84. All women age 15-49 years who are anaemic22 (%)",58.7,NA,"","","TG","Wanaparthy"
"85. All women age 15-19 years who are anaemic22 (%)",65.2,NA,"","","TG","Wanaparthy"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",5.9,NA,"","","TG","Wanaparthy"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",7,NA,"","","TG","Wanaparthy"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",13.9,NA,"","","TG","Wanaparthy"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",7.4,NA,"","","TG","Wanaparthy"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",7.7,NA,"","","TG","Wanaparthy"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",16.5,NA,"","","TG","Wanaparthy"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",13.5,NA,"","","TG","Wanaparthy"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",4.8,NA,"","","TG","Wanaparthy"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",22.5,NA,"","","TG","Wanaparthy"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",16.1,NA,"","","TG","Wanaparthy"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",5.8,NA,"","","TG","Wanaparthy"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",25.5,NA,"","","TG","Wanaparthy"
"98. Ever undergone a screening test for cervical cancer (%)",3.3,NA,"","","TG","Wanaparthy"
"99. Ever undergone a breast examination for breast cancer (%)",0.3,NA,"","","TG","Wanaparthy"
"100. Ever undergone an oral cavity examination for oral cancer (%)",2.2,NA,"","","TG","Wanaparthy"
"101. Women age 15 years and above who use any kind of tobacco (%)",8.9,NA,"","","TG","Wanaparthy"
"102. Men age 15 years and above who use any kind of tobacco (%)",27.5,NA,"","","TG","Wanaparthy"
"103. Women age 15 years and above who consume alcohol (%)",8.7,NA,"","","TG","Wanaparthy"
"104. Men age 15 years and above who consume alcohol (%)",48.7,NA,"","","TG","Wanaparthy"
"1. Female population age 6 years and above who ever attended school (%)",51.8,NA,"","","TG","Warangal Rural"
"2. Population below age 15 years (%)",17.3,NA,"","","TG","Warangal Rural"
"3. Sex ratio of the total population (females per 1,000 males)",1070,NA,"","","TG","Warangal Rural"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",698,NA,"","","TG","Warangal Rural"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",82.6,NA,"","","TG","Warangal Rural"
"6. Deaths in the last 3 years registered with the civil authority (%)",70.3,NA,"","","TG","Warangal Rural"
"7. Population living in households with electricity (%)",99.7,NA,"","","TG","Warangal Rural"
"8. Population living in households with an improved drinking-water source1 (%)",99,NA,"","","TG","Warangal Rural"
"9. Population living in households that use an improved sanitation facility2 (%)",74.3,NA,"","","TG","Warangal Rural"
"10. Households using clean fuel for cooking3 (%)",87.8,NA,"","","TG","Warangal Rural"
"11. Households using iodized salt (%)",97.4,NA,"","","TG","Warangal Rural"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",72,NA,"","","TG","Warangal Rural"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",22.6,NA,"Based on 25-49 unweighted cases","","TG","Warangal Rural"
"14. Women who are literate4 (%)",60.1,NA,"","","TG","Warangal Rural"
"15. Women with 10 or more years of schooling (%)",40,NA,"","","TG","Warangal Rural"
"16. Women age 20-24 years married before age 18 years (%)",22.9,NA,"","","TG","Warangal Rural"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",1.8,NA,"","","TG","Warangal Rural"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",12.9,NA,"","","TG","Warangal Rural"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",93.5,NA,"","","TG","Warangal Rural"
"20. Any method6 (%)",60,NA,"","","TG","Warangal Rural"
"21. Any modern method6 (%)",57.5,NA,"","","TG","Warangal Rural"
"22. Female sterilization (%)",47,NA,"","","TG","Warangal Rural"
"23. Male sterilization (%)",8.7,NA,"","","TG","Warangal Rural"
"24. IUD/PPIUD (%)",0,NA,"","","TG","Warangal Rural"
"25. Pill (%)",0.8,NA,"","","TG","Warangal Rural"
"26. Condom (%)",0.3,NA,"","","TG","Warangal Rural"
"27. Injectables (%)",0.3,NA,"","","TG","Warangal Rural"
"28. Total unmet need7 (%)",9.4,NA,"","","TG","Warangal Rural"
"29. Unmet need for spacing7 (%)",2.4,NA,"","","TG","Warangal Rural"
"30. Health worker ever talked to female non-users about family planning (%)",16.3,NA,"","","TG","Warangal Rural"
"31. Current users ever told about side effects of current method8 (%)",53.5,NA,"","","TG","Warangal Rural"
"32. Mothers who had an antenatal check-up in the first trimester (%)",86.8,NA,"","","TG","Warangal Rural"
"33. Mothers who had at least 4 antenatal care visits (%)",70.4,NA,"","","TG","Warangal Rural"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",82.3,NA,"","","TG","Warangal Rural"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",51.9,NA,"","","TG","Warangal Rural"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",35.2,NA,"","","TG","Warangal Rural"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",98.7,NA,"","","TG","Warangal Rural"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",93.8,NA,"","","TG","Warangal Rural"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",3713,NA,"","","TG","Warangal Rural"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","TG","Warangal Rural"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",90.5,NA,"","","TG","Warangal Rural"
"42. Institutional births (%)",100,NA,"","","TG","Warangal Rural"
"43. Institutional births in public facility (%)",63.1,NA,"","","TG","Warangal Rural"
"44. Home births that were conducted by skilled health personnel10 (%)",0,NA,"","","TG","Warangal Rural"
"45. Births attended by skilled health personnel10 (%)",94.5,NA,"","","TG","Warangal Rural"
"46. Births delivered by caesarean section (%)",71.8,NA,"","","TG","Warangal Rural"
"47. Births in a private health facility that were delivered by caesarean section (%)",84.1,NA,"","","TG","Warangal Rural"
